"","workerId","hitId","assignmentId","time","chain","generation","level","trialType","nameTraining","arrayTraining","seenInTraining","choiceArray0","choiceArray1","choiceArray2","choiceArray3","correctChoiceNumber","participantChoiceNumber","participantText","compositionalAnswer","seenInTesting"
"97","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588332482,"B",2,"1","testing","vivin moy koto","[1,3]","true","[0,3]","[1,3]","[1,[3]]","[0,[3]]","1","1",NA,NA,NA
"98","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588332495,"B",2,"1","testing","rae vivin vivin","[1,[1]]","true","[1,[1]]","[1,3]","[3,[1]]","[1,1]","0","0",NA,NA,NA
"99","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588332512,"B",2,"1","testing","moy sasan koto","[2,3]","true","[3,[2]]","[2,3]","[2,[1]]","[2,1]","1","1",NA,NA,NA
"100","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588332520,"B",2,"1","testing","moy toltul sasan","[0,2]","true","[3,0]","[0,2]","[2,[0]]","[3,[0]]","1","1",NA,NA,NA
"101","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588332533,"B",2,"1","testing","vivin sasan moy","[1,2]","true","[1,3]","[1,[2]]","[1,2]","[1,[3]]","2","2",NA,NA,NA
"102","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588332543,"B",2,"1","testing","vivin rae koto","[1,[3]]","true","[1,[3]]","[3,1]","[3,2]","[3,[2]]","0","0",NA,NA,NA
"103","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588332552,"B",2,"1","testing","sasan toltul rae","[2,[0]]","true","[1,0]","[2,0]","[0,[1]]","[2,[0]]","3","3",NA,NA,NA
"104","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588332560,"B",2,"1","testing","koto sasan rae","[3,[2]]","true","[3,3]","[3,[3]]","[2,3]","[3,[2]]","3","3",NA,NA,NA
"105","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588332904,"B",2,"2","training","rae vivin sasan moy toltul","[[1,[2]],0]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588332916,"B",2,"2","training","rae koto sasan moy vivin","[[3,[2]],1]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588332918,"B",2,"2","training","toltul vivin koto rae rae","[0,[[1,[3]]]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588332922,"B",2,"2","training","moy vivin koto moy sasan","[[1,3],2]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588332923,"B",2,"2","training","vivin toltul rae sasan rae","[1,[[0,[2]]]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588332923,"B",2,"2","training","vivin moy rae koto toltul","[1,[3,[0]]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588332923,"B",2,"2","training","toltul toltul rae moy vivin","[[0,[0]],1]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588332924,"B",2,"2","training","vivin vivin moy rae koto","[[1,1],[3]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588332950,"B",2,"2","testing","rae vivin sasan moy toltul","[[1,[2]],0]","true","[[1,[1]],1]","[2,[1,[0]]]","[[1,[2]],0]","[1,[1,[1]]]","2","2",NA,NA,NA
"114","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588332974,"B",2,"2","testing","rae koto sasan moy vivin","[[3,[2]],1]","true","[[3,[2]],1]","[3,[[3,[1]]]]","[3,[[2,[1]]]]","[[1,[3]],3]","0","0",NA,NA,NA
"115","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588332998,"B",2,"2","testing","toltul vivin koto rae rae","[0,[[1,[3]]]]","true","[3,[[3,[0]]]]","[3,[0,1]]","[0,[[1,[3]]]]","[3,[0,3]]","2","2",NA,NA,NA
"116","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588333013,"B",2,"2","testing","moy vivin koto moy sasan","[[1,3],2]","true","[[1,0],[2]]","[[0,1],2]","[[1,3],2]","[[2,1],[3]]","2","2",NA,NA,NA
"117","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588333038,"B",2,"2","testing","vivin toltul rae sasan rae","[1,[[0,[2]]]]","true","[2,[1,[0]]]","[2,[0,[0]]]","[1,[[0,[2]]]]","[2,[[0,[0]]]]","2","2",NA,NA,NA
"118","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588333057,"B",2,"2","testing","vivin moy rae koto toltul","[1,[3,[0]]]","true","[1,[3,[0]]]","[[1,0],3]","[[0,0],3]","[3,[0,[0]]]","0","0",NA,NA,NA
"119","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588333068,"B",2,"2","testing","toltul toltul rae moy vivin","[[0,[0]],1]","true","[[0,[0]],1]","[[0,[0]],[1]]","[[2,[2]],3]","[[2,[2]],[3]]","0","0",NA,NA,NA
"120","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588333080,"B",2,"2","testing","vivin vivin moy rae koto","[[1,1],[3]]","true","[[2,[1]],[2]]","[[1,[1]],[3]]","[[1,2],[2]]","[[1,1],[3]]","3","3",NA,NA,NA
"121","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588333092,"B",2,"0","write",NA,"0","true",NA,NA,NA,NA,NA,NA,"toltul","toltul","true"
"122","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588333097,"B",2,"0","write",NA,"1","true",NA,NA,NA,NA,NA,NA,"vivin","vivin","true"
"123","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588333103,"B",2,"0","write",NA,"2","true",NA,NA,NA,NA,NA,NA,"sasan","sasan","true"
"124","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588333108,"B",2,"0","write",NA,"3","true",NA,NA,NA,NA,NA,NA,"koto","koto","true"
"125","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588333255,"B",2,"1","write",NA,"[1,3]","true",NA,NA,NA,NA,NA,NA,"moy vivin koto","vivin moy koto","true"
"126","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588333268,"B",2,"1","write",NA,"[1,[1]]","true",NA,NA,NA,NA,NA,NA,"rae vivin vivin","rae vivin vivin","true"
"127","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588333280,"B",2,"1","write",NA,"[2,3]","true",NA,NA,NA,NA,NA,NA,"vivin koto moy","moy sasan koto","true"
"128","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588333294,"B",2,"1","write",NA,"[0,2]","true",NA,NA,NA,NA,NA,NA,"toltul sasan moy","moy toltul sasan","true"
"129","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588333303,"B",2,"1","write",NA,"[1,2]","true",NA,NA,NA,NA,NA,NA,"vivin sasan moy","vivin sasan moy","true"
"130","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588333313,"B",2,"1","write",NA,"[1,[3]]","true",NA,NA,NA,NA,NA,NA,"rae vivin koto","vivin rae koto","true"
"131","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588333321,"B",2,"1","write",NA,"[2,[0]]","true",NA,NA,NA,NA,NA,NA,"rae sasan toltul","sasan toltul rae","true"
"132","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588333329,"B",2,"1","write",NA,"[3,[2]]","true",NA,NA,NA,NA,NA,NA,"rae koto sasan","koto sasan rae","true"
"133","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588333341,"B",2,"1","write",NA,"[2,0]","false",NA,NA,NA,NA,NA,NA,"sasan toltul moy","sasan moy toltul","false"
"134","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588333349,"B",2,"1","write",NA,"[0,1]","false",NA,NA,NA,NA,NA,NA,"toltul vivin moy","toltul vivin moy","false"
"135","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588333356,"B",2,"1","write",NA,"[2,[2]]","false",NA,NA,NA,NA,NA,NA,"rae sasan sasan","sasan sasan rae","false"
"136","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588333362,"B",2,"1","write",NA,"[2,2]","false",NA,NA,NA,NA,NA,NA,"sasan sasan moy","sasan sasan moy","false"
"137","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588333381,"B",2,"2","write",NA,"[[1,[2]],0]","true",NA,NA,NA,NA,NA,NA,"rae vivin sasan toltul moy","rae vivin sasan moy toltul","true"
"138","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588333396,"B",2,"2","write",NA,"[[3,[2]],1]","true",NA,NA,NA,NA,NA,NA,"rae koto sasan vivin moy","rae koto sasan moy vivin","true"
"139","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588333416,"B",2,"2","write",NA,"[0,[[1,[3]]]]","true",NA,NA,NA,NA,NA,NA,"rae toltul vivin rae koto","toltul vivin koto rae rae","true"
"140","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588333436,"B",2,"2","write",NA,"[[1,3],2]","true",NA,NA,NA,NA,NA,NA,"moy koto sasan moy vivin","moy vivin koto moy sasan","true"
"141","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588333455,"B",2,"2","write",NA,"[1,[[0,[2]]]]","true",NA,NA,NA,NA,NA,NA,"rae vivin toltul rae sasan","vivin toltul rae sasan rae","true"
"142","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588333504,"B",2,"2","write",NA,"[1,[3,[0]]]","true",NA,NA,NA,NA,NA,NA,"rae vivin moy koto toltul","vivin moy rae koto toltul","true"
"143","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588333593,"B",2,"2","write",NA,"[[0,[0]],1]","true",NA,NA,NA,NA,NA,NA,"rae toltul toltul vivin moy","toltul toltul rae moy vivin","true"
"144","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588333606,"B",2,"2","write",NA,"[[1,1],[3]]","true",NA,NA,NA,NA,NA,NA,"moy vivin vivin rae koto","vivin vivin moy rae koto","true"
"145","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588333622,"B",2,"2","write",NA,"[1,[2,[2]]]","false",NA,NA,NA,NA,NA,NA,"moy vivin rae sasan sasan","vivin moy toltul rae toltul","false"
"146","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588333634,"B",2,"2","write",NA,"[3,[[0,[0]]]]","false",NA,NA,NA,NA,NA,NA,"rae rae koto toltul toltul","koto rae toltul toltul rae","false"
"147","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588333651,"B",2,"2","write",NA,"[[3,[3]],[2]]","false",NA,NA,NA,NA,NA,NA,"rae koto koto rae sasan","koto koto rae rae sasan","false"
"148","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588333664,"B",2,"2","write",NA,"[1,[3,3]]","false",NA,NA,NA,NA,NA,NA,"vivin koto moy koto moy","vivin moy koto koto moy","false"
"149","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588333704,"B",2,"3","write",NA,"[0,[[[2,[1]],0]]]","false",NA,NA,NA,NA,NA,NA,"rae toltul rae sasan vivin moy toltul","toltul rae sasan vivin rae moy toltul","false"
"150","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588333726,"B",2,"3","write",NA,"[2,[[2,[1,[3]]]]]","false",NA,NA,NA,NA,NA,NA,"rae sasan moy sasan rae vivin koto","sasan rae sasan moy vivin koto rae","false"
"151","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588333754,"B",2,"3","write",NA,"[0,[[0,1],[1]]]","false",NA,NA,NA,NA,NA,NA,"moy toltul rae moy toltul koto vivin","toltul moy toltul vivin moy rae vivin","false"
"152","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588333778,"B",2,"3","write",NA,"[3,[0,[[1,1]]]]","false",NA,NA,NA,NA,NA,NA,"moy koto rae toltul moy vivin vivin","koto moy toltul rae vivin vivin moy","false"
"153","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588333798,"B",2,"3","write",NA,"[0,[[3,[2]],[2]]]","false",NA,NA,NA,NA,NA,NA,"moy toltul rae koto sasan rae sasan","toltul moy koto rae sasan sasan rae","false"
"154","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588333841,"B",2,"3","write",NA,"[[0,[1,2]],[3]]","false",NA,NA,NA,NA,NA,NA,"rae moy toltul vivin moy sasan koto","toltul moy vivin moy sasan rae koto","false"
"155","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588333857,"B",2,"3","write",NA,"[[[2,[1]],[3]],[2]]","false",NA,NA,NA,NA,NA,NA,"rae sasan vivin rae koto rae sasan","sasan rae vivin rae koto rae sasan","false"
"156","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588333880,"B",2,"3","write",NA,"[3,[[3,[0,[3]]]]]","false",NA,NA,NA,NA,NA,NA,"rae koto moy koto rae toltul koto","koto rae koto moy toltul koto rae","false"
"157","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588333904,"B",2,"3","write",NA,"[[0,[2,[0]]],[1]]","false",NA,NA,NA,NA,NA,NA,"rae moy toltul rae sasan toltul vivin","toltul moy sasan toltul rae rae vivin","false"
"158","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588333924,"B",2,"3","write",NA,"[1,[[[0,1],[3]]]]","false",NA,NA,NA,NA,NA,NA,"rae vivin moy toltul vivin rae koto","vivin rae toltul vivin moy rae koto","false"
"159","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588333942,"B",2,"3","write",NA,"[[[1,3],1],1]","false",NA,NA,NA,NA,NA,NA,"moy vivin koto moy vivin moy vivin","vivin moy koto moy vivin vivin moy","false"
"160","A2","3L21G7IH47390EW6Z1G4OJBHKGD1Y4","3HMIGG0U4MDTYYEKOOULRDUCQI3Y83",1588333956,"B",2,"3","write",NA,"[[[1,1],2],1]","false",NA,NA,NA,NA,NA,NA,"moy vivin vivin moy sasan moy vivin","vivin vivin moy moy sasan moy vivin","false"
"161","A3","3ZG552ORAMBZL5JXDUTYM3HSU5OV25","3KAKFY4PGV9L71T98PDME8SDKD8I3K",1588330271,"I",5,"0","training","sosi","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","A3","3ZG552ORAMBZL5JXDUTYM3HSU5OV25","3KAKFY4PGV9L71T98PDME8SDKD8I3K",1588330277,"I",5,"0","training","vinkin","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","A3","3ZG552ORAMBZL5JXDUTYM3HSU5OV25","3KAKFY4PGV9L71T98PDME8SDKD8I3K",1588330282,"I",5,"0","training","tuntul","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","A3","3ZG552ORAMBZL5JXDUTYM3HSU5OV25","3KAKFY4PGV9L71T98PDME8SDKD8I3K",1588330287,"I",5,"0","training","kanka","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","A3","3ZG552ORAMBZL5JXDUTYM3HSU5OV25","3KAKFY4PGV9L71T98PDME8SDKD8I3K",1588330299,"I",5,"0","testing","sosi","0","true","1","0","2","3","1","1",NA,NA,NA
"166","A3","3ZG552ORAMBZL5JXDUTYM3HSU5OV25","3KAKFY4PGV9L71T98PDME8SDKD8I3K",1588330306,"I",5,"0","testing","vinkin","1","true","2","1","0","3","1","1",NA,NA,NA
"167","A3","3ZG552ORAMBZL5JXDUTYM3HSU5OV25","3KAKFY4PGV9L71T98PDME8SDKD8I3K",1588330311,"I",5,"0","testing","tuntul","2","true","0","1","2","3","2","2",NA,NA,NA
"168","A3","3ZG552ORAMBZL5JXDUTYM3HSU5OV25","3KAKFY4PGV9L71T98PDME8SDKD8I3K",1588330317,"I",5,"0","testing","kanka","3","true","1","0","2","3","3","3",NA,NA,NA
"169","A3","3ZG552ORAMBZL5JXDUTYM3HSU5OV25","3KAKFY4PGV9L71T98PDME8SDKD8I3K",1588330323,"I",5,"1","training","kanka tuntul rae","[1,3]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","A3","3ZG552ORAMBZL5JXDUTYM3HSU5OV25","3KAKFY4PGV9L71T98PDME8SDKD8I3K",1588330363,"I",5,"1","training","tuntul tuntul tuntul","[1,[1]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","A3","3ZG552ORAMBZL5JXDUTYM3HSU5OV25","3KAKFY4PGV9L71T98PDME8SDKD8I3K",1588330366,"I",5,"1","training","kanka vinkin vinkin","[2,3]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","A3","3ZG552ORAMBZL5JXDUTYM3HSU5OV25","3KAKFY4PGV9L71T98PDME8SDKD8I3K",1588330368,"I",5,"1","training","sosi sosi vinkin","[0,2]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","A3","3ZG552ORAMBZL5JXDUTYM3HSU5OV25","3KAKFY4PGV9L71T98PDME8SDKD8I3K",1588330371,"I",5,"1","training","tuntul moy moy","[1,2]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","A3","3ZG552ORAMBZL5JXDUTYM3HSU5OV25","3KAKFY4PGV9L71T98PDME8SDKD8I3K",1588330373,"I",5,"1","training","vinkin kanka kanka","[1,[3]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","A3","3ZG552ORAMBZL5JXDUTYM3HSU5OV25","3KAKFY4PGV9L71T98PDME8SDKD8I3K",1588330376,"I",5,"1","training","tuntul sosi sosi","[2,[0]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","A3","3ZG552ORAMBZL5JXDUTYM3HSU5OV25","3KAKFY4PGV9L71T98PDME8SDKD8I3K",1588330378,"I",5,"1","training","vinkin sosi sosi","[3,[2]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","A3","3ZG552ORAMBZL5JXDUTYM3HSU5OV25","3KAKFY4PGV9L71T98PDME8SDKD8I3K",1588330405,"I",5,"1","testing","kanka tuntul rae","[1,3]","true","[0,3]","[1,3]","[0,[3]]","[1,[3]]","1","1",NA,NA,NA
"178","A3","3ZG552ORAMBZL5JXDUTYM3HSU5OV25","3KAKFY4PGV9L71T98PDME8SDKD8I3K",1588330415,"I",5,"1","testing","tuntul tuntul tuntul","[1,[1]]","true","[3,[1]]","[1,[1]]","[1,1]","[1,3]","1","1",NA,NA,NA
"179","A3","3ZG552ORAMBZL5JXDUTYM3HSU5OV25","3KAKFY4PGV9L71T98PDME8SDKD8I3K",1588330427,"I",5,"1","testing","kanka vinkin vinkin","[2,3]","true","[2,3]","[3,[2]]","[2,[1]]","[2,1]","0","0",NA,NA,NA
"180","A3","3ZG552ORAMBZL5JXDUTYM3HSU5OV25","3KAKFY4PGV9L71T98PDME8SDKD8I3K",1588330440,"I",5,"1","testing","sosi sosi vinkin","[0,2]","true","[3,0]","[2,[0]]","[3,[0]]","[0,2]","3","0",NA,NA,NA
"181","A3","3ZG552ORAMBZL5JXDUTYM3HSU5OV25","3KAKFY4PGV9L71T98PDME8SDKD8I3K",1588330452,"I",5,"1","testing","tuntul moy moy","[1,2]","true","[1,2]","[1,[3]]","[1,[2]]","[1,3]","0","0",NA,NA,NA
"182","A3","3ZG552ORAMBZL5JXDUTYM3HSU5OV25","3KAKFY4PGV9L71T98PDME8SDKD8I3K",1588330461,"I",5,"1","testing","vinkin kanka kanka","[1,[3]]","true","[3,2]","[3,[2]]","[1,[3]]","[3,1]","2","2",NA,NA,NA
"183","A3","3ZG552ORAMBZL5JXDUTYM3HSU5OV25","3KAKFY4PGV9L71T98PDME8SDKD8I3K",1588330471,"I",5,"1","testing","tuntul sosi sosi","[2,[0]]","true","[0,[1]]","[2,0]","[2,[0]]","[1,0]","2","2",NA,NA,NA
"184","A3","3ZG552ORAMBZL5JXDUTYM3HSU5OV25","3KAKFY4PGV9L71T98PDME8SDKD8I3K",1588330479,"I",5,"1","testing","vinkin sosi sosi","[3,[2]]","true","[2,3]","[3,[3]]","[3,3]","[3,[2]]","3","3",NA,NA,NA
"185","A3","3ZG552ORAMBZL5JXDUTYM3HSU5OV25","3KAKFY4PGV9L71T98PDME8SDKD8I3K",1588330497,"I",5,"2","training","vinkin sosi tuntul tuntul tuntul","[[1,[2]],0]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","A3","3ZG552ORAMBZL5JXDUTYM3HSU5OV25","3KAKFY4PGV9L71T98PDME8SDKD8I3K",1588330505,"I",5,"2","training","tuntul kanka vinkin kanka kanka","[[3,[2]],1]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","A3","3ZG552ORAMBZL5JXDUTYM3HSU5OV25","3KAKFY4PGV9L71T98PDME8SDKD8I3K",1588330509,"I",5,"2","training","sosi sosi tuntul kanka vinkin","[0,[[1,[3]]]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","A3","3ZG552ORAMBZL5JXDUTYM3HSU5OV25","3KAKFY4PGV9L71T98PDME8SDKD8I3K",1588330512,"I",5,"2","training","vinkin kanka rae tuntul tuntul","[[1,3],2]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","A3","3ZG552ORAMBZL5JXDUTYM3HSU5OV25","3KAKFY4PGV9L71T98PDME8SDKD8I3K",1588330514,"I",5,"2","training","vinkin sosi sosi sosi moy","[1,[[0,[2]]]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","A3","3ZG552ORAMBZL5JXDUTYM3HSU5OV25","3KAKFY4PGV9L71T98PDME8SDKD8I3K",1588330515,"I",5,"2","training","tuntul sosi moy moy sosi","[1,[3,[0]]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","A3","3ZG552ORAMBZL5JXDUTYM3HSU5OV25","3KAKFY4PGV9L71T98PDME8SDKD8I3K",1588330517,"I",5,"2","training","sosi sosi sosi kanka kanka","[[0,[0]],1]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","A3","3ZG552ORAMBZL5JXDUTYM3HSU5OV25","3KAKFY4PGV9L71T98PDME8SDKD8I3K",1588330519,"I",5,"2","training","kanka kanka tuntul tuntul tuntul","[[1,1],[3]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","A3","3ZG552ORAMBZL5JXDUTYM3HSU5OV25","3KAKFY4PGV9L71T98PDME8SDKD8I3K",1588330546,"I",5,"2","testing","vinkin sosi tuntul tuntul tuntul","[[1,[2]],0]","true","[[1,[1]],1]","[2,[1,[0]]]","[[1,[2]],0]","[1,[1,[1]]]","2","2",NA,NA,NA
"194","A3","3ZG552ORAMBZL5JXDUTYM3HSU5OV25","3KAKFY4PGV9L71T98PDME8SDKD8I3K",1588330554,"I",5,"2","testing","tuntul kanka vinkin kanka kanka","[[3,[2]],1]","true","[[3,[2]],1]","[3,[[3,[1]]]]","[3,[[2,[1]]]]","[[1,[3]],3]","0","0",NA,NA,NA
