"","workerId","hitId","condition","assignmentId","time","chain","generation","level","trialType","nameTraining","arrayTraining","seenInTraining","choiceArray0","choiceArray1","choiceArray2","choiceArray3","correctChoiceNumber","participantChoiceNumber","participantText","compositionalAnswer","seenInTesting","conditionCE","conditionHeadN"
"5216","A54","3R6RZGK0XFJPMQC46F0TV7IXCMUYV7","CrossFinal","3SB4CE2TJW2IHHHPGQSX4QTYN6KAX9",1593255274,"none","blah","3","training","rae rae vinkin vinkin tultol","[[1,[2]],[2]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"crossed","head final"
"5217","A54","3R6RZGK0XFJPMQC46F0TV7IXCMUYV7","CrossFinal","3SB4CE2TJW2IHHHPGQSX4QTYN6KAX9",1593255278,"none","blah","3","training","rae moy solsil solsil tultol","[1,[3,[3]]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"crossed","head final"
"5218","A54","3R6RZGK0XFJPMQC46F0TV7IXCMUYV7","CrossFinal","3SB4CE2TJW2IHHHPGQSX4QTYN6KAX9",1593255284,"none","blah","3","training","moy rae vinkin vinkin tultol","[[1,[2]],2]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"crossed","head final"
"5219","A54","3R6RZGK0XFJPMQC46F0TV7IXCMUYV7","CrossFinal","3SB4CE2TJW2IHHHPGQSX4QTYN6KAX9",1593255306,"none","blah","3","training","rae moy tultol solsil kuka","[[0,3],[1]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"crossed","head final"
"5220","A54","3R6RZGK0XFJPMQC46F0TV7IXCMUYV7","CrossFinal","3SB4CE2TJW2IHHHPGQSX4QTYN6KAX9",1593255309,"none","blah","3","testing","moy rae vinkin vinkin tultol","[[1,[2]],2]","true","[3,[3,[2]]]","[[2,[3]],3]","[[1,[2]],2]","[2,[2,[1]]]",2,2,NA,NA,NA,"crossed","head final"
"5221","A54","3R6RZGK0XFJPMQC46F0TV7IXCMUYV7","CrossFinal","3SB4CE2TJW2IHHHPGQSX4QTYN6KAX9",1593255321,"none","blah","3","testing","rae rae vinkin solsil solsil","[[3,[3]],[2]]","true","[2,[[1,1]]]","[3,[[3,2]]]","[[1,[1]],[2]]","[[3,[3]],[2]]",3,3,NA,NA,NA,"crossed","head final"
"5222","A54","3R6RZGK0XFJPMQC46F0TV7IXCMUYV7","CrossFinal","3SB4CE2TJW2IHHHPGQSX4QTYN6KAX9",1593255329,"none","blah","3","testing","rae rae vinkin vinkin tultol","[[1,[2]],[2]]","true","[[1,[2]],[2]]","[[1,2],2]","[[0,[1]],[3]]","[[0,1],3]",0,0,NA,NA,NA,"crossed","head final"
"5223","A54","3R6RZGK0XFJPMQC46F0TV7IXCMUYV7","CrossFinal","3SB4CE2TJW2IHHHPGQSX4QTYN6KAX9",1593255341,"none","blah","3","testing","rae moy solsil solsil tultol","[1,[3,[3]]]","true","[3,[[2,1]]]","[3,[1,[2]]]","[3,[[3,1]]]","[1,[3,[3]]]",3,3,NA,NA,NA,"crossed","head final"
"5224","A54","3R6RZGK0XFJPMQC46F0TV7IXCMUYV7","CrossFinal","3SB4CE2TJW2IHHHPGQSX4QTYN6KAX9",1593255352,"none","blah","3","testing","rae moy kuka vinkin solsil","[[3,2],[0]]","true","[[2,2],3]","[[2,2],[3]]","[[2,0],3]","[[3,2],[0]]",3,3,NA,NA,NA,"crossed","head final"
"5225","A54","3R6RZGK0XFJPMQC46F0TV7IXCMUYV7","CrossFinal","3SB4CE2TJW2IHHHPGQSX4QTYN6KAX9",1593255368,"none","blah","3","testing","rae moy tultol solsil kuka","[[0,3],[1]]","true","[[1,1],[3]]","[[0,3],[1]]","[[1,[1]],3]","[[0,[1]],3]",1,1,NA,NA,NA,"crossed","head final"
"5226","A54","3R6RZGK0XFJPMQC46F0TV7IXCMUYV7","CrossFinal","3SB4CE2TJW2IHHHPGQSX4QTYN6KAX9",1593255383,"none","blah","3","testing","rae moy kuka solsil vinkin","[2,[3,[0]]]","true","[2,[3,[0]]]","[3,[[2,[1]]]]","[3,[[2,[0]]]]","[3,[1,[2]]]",0,0,NA,NA,NA,"crossed","head final"
"5227","A54","3R6RZGK0XFJPMQC46F0TV7IXCMUYV7","CrossFinal","3SB4CE2TJW2IHHHPGQSX4QTYN6KAX9",1593255397,"none","blah","3","testing","moy rae kuka vinkin kuka","[0,[[2,0]]]","true","[0,[[2,0]]]","[[2,[1]],[2]]","[[0,[0]],[2]]","[2,[[1,2]]]",0,0,NA,NA,NA,"crossed","head final"
"5228","A54","3R6RZGK0XFJPMQC46F0TV7IXCMUYV7","CrossFinal","3SB4CE2TJW2IHHHPGQSX4QTYN6KAX9",1593255413,"none","blah","1","write",NA,"0","true",NA,NA,NA,NA,NA,NA,"kuka","kuka","true","crossed","head final"
"5229","A54","3R6RZGK0XFJPMQC46F0TV7IXCMUYV7","CrossFinal","3SB4CE2TJW2IHHHPGQSX4QTYN6KAX9",1593255415,"none","blah","1","write",NA,"1","true",NA,NA,NA,NA,NA,NA,"tultol","tultol","true","crossed","head final"
"5230","A54","3R6RZGK0XFJPMQC46F0TV7IXCMUYV7","CrossFinal","3SB4CE2TJW2IHHHPGQSX4QTYN6KAX9",1593255418,"none","blah","1","write",NA,"2","true",NA,NA,NA,NA,NA,NA,"vinkin","vinkin","true","crossed","head final"
"5231","A54","3R6RZGK0XFJPMQC46F0TV7IXCMUYV7","CrossFinal","3SB4CE2TJW2IHHHPGQSX4QTYN6KAX9",1593255422,"none","blah","1","write",NA,"3","true",NA,NA,NA,NA,NA,NA,"solsil","solsil","true","crossed","head final"
"5232","A54","3R6RZGK0XFJPMQC46F0TV7IXCMUYV7","CrossFinal","3SB4CE2TJW2IHHHPGQSX4QTYN6KAX9",1593255438,"none","blah","2","write",NA,"[3,3]","true",NA,NA,NA,NA,NA,NA,"solsil solsil moy","moy solsil solsil","true","crossed","head final"
"5233","A54","3R6RZGK0XFJPMQC46F0TV7IXCMUYV7","CrossFinal","3SB4CE2TJW2IHHHPGQSX4QTYN6KAX9",1593255455,"none","blah","2","write",NA,"[1,3]","true",NA,NA,NA,NA,NA,NA,"moy solsil tultol","moy solsil tultol","true","crossed","head final"
"5234","A54","3R6RZGK0XFJPMQC46F0TV7IXCMUYV7","CrossFinal","3SB4CE2TJW2IHHHPGQSX4QTYN6KAX9",1593255466,"none","blah","2","write",NA,"[0,[1]]","true",NA,NA,NA,NA,NA,NA,"rae tultol kuka","rae tultol kuka","true","crossed","head final"
"5235","A54","3R6RZGK0XFJPMQC46F0TV7IXCMUYV7","CrossFinal","3SB4CE2TJW2IHHHPGQSX4QTYN6KAX9",1593255474,"none","blah","2","write",NA,"[3,[1]]","true",NA,NA,NA,NA,NA,NA,"rae tultol solsil","rae tultol solsil","true","crossed","head final"
"5236","A54","3R6RZGK0XFJPMQC46F0TV7IXCMUYV7","CrossFinal","3SB4CE2TJW2IHHHPGQSX4QTYN6KAX9",1593255482,"none","blah","2","write",NA,"[2,[1]]","true",NA,NA,NA,NA,NA,NA,"rae tultol vinkin","rae tultol vinkin","true","crossed","head final"
"5237","A54","3R6RZGK0XFJPMQC46F0TV7IXCMUYV7","CrossFinal","3SB4CE2TJW2IHHHPGQSX4QTYN6KAX9",1593255489,"none","blah","2","write",NA,"[2,1]","true",NA,NA,NA,NA,NA,NA,"moy tultol vinkin","moy tultol vinkin","true","crossed","head final"
"5238","A54","3R6RZGK0XFJPMQC46F0TV7IXCMUYV7","CrossFinal","3SB4CE2TJW2IHHHPGQSX4QTYN6KAX9",1593255494,"none","blah","2","write",NA,"[0,0]","true",NA,NA,NA,NA,NA,NA,"moy kuka kuka","moy kuka kuka","true","crossed","head final"
"5239","A54","3R6RZGK0XFJPMQC46F0TV7IXCMUYV7","CrossFinal","3SB4CE2TJW2IHHHPGQSX4QTYN6KAX9",1593255512,"none","blah","2","write",NA,"[3,[0]]","true",NA,NA,NA,NA,NA,NA,"rae kuka solsil","rae kuka solsil","true","crossed","head final"
"5240","A54","3R6RZGK0XFJPMQC46F0TV7IXCMUYV7","CrossFinal","3SB4CE2TJW2IHHHPGQSX4QTYN6KAX9",1593255517,"none","blah","2","write",NA,"[2,2]","false",NA,NA,NA,NA,NA,NA,"moy vinkin vinkin","moy vinkin vinkin","false","crossed","head final"
"5241","A54","3R6RZGK0XFJPMQC46F0TV7IXCMUYV7","CrossFinal","3SB4CE2TJW2IHHHPGQSX4QTYN6KAX9",1593255525,"none","blah","2","write",NA,"[2,[3]]","false",NA,NA,NA,NA,NA,NA,"rae solsil vinkin","rae solsil vinkin","false","crossed","head final"
"5242","A54","3R6RZGK0XFJPMQC46F0TV7IXCMUYV7","CrossFinal","3SB4CE2TJW2IHHHPGQSX4QTYN6KAX9",1593255534,"none","blah","2","write",NA,"[0,[2]]","false",NA,NA,NA,NA,NA,NA,"rae vinkin kuka","rae vinkin kuka","false","crossed","head final"
"5243","A54","3R6RZGK0XFJPMQC46F0TV7IXCMUYV7","CrossFinal","3SB4CE2TJW2IHHHPGQSX4QTYN6KAX9",1593255544,"none","blah","2","write",NA,"[0,1]","false",NA,NA,NA,NA,NA,NA,"moy tultol kuka","moy tultol kuka","false","crossed","head final"
"5244","A54","3R6RZGK0XFJPMQC46F0TV7IXCMUYV7","CrossFinal","3SB4CE2TJW2IHHHPGQSX4QTYN6KAX9",1593255556,"none","blah","3","write",NA,"[[3,[3]],[2]]","true",NA,NA,NA,NA,NA,NA,"rae rae vinkin solsil solsil","rae rae vinkin solsil solsil","true","crossed","head final"
"5245","A54","3R6RZGK0XFJPMQC46F0TV7IXCMUYV7","CrossFinal","3SB4CE2TJW2IHHHPGQSX4QTYN6KAX9",1593255566,"none","blah","3","write",NA,"[2,[3,[0]]]","true",NA,NA,NA,NA,NA,NA,"rae moy kuka solsil vinkin","rae moy kuka solsil vinkin","true","crossed","head final"
"5246","A54","3R6RZGK0XFJPMQC46F0TV7IXCMUYV7","CrossFinal","3SB4CE2TJW2IHHHPGQSX4QTYN6KAX9",1593255574,"none","blah","3","write",NA,"[0,[[2,0]]]","true",NA,NA,NA,NA,NA,NA,"moy rae kuka vinkin kuka","moy rae kuka vinkin kuka","true","crossed","head final"
"5247","A54","3R6RZGK0XFJPMQC46F0TV7IXCMUYV7","CrossFinal","3SB4CE2TJW2IHHHPGQSX4QTYN6KAX9",1593255588,"none","blah","3","write",NA,"[[3,2],[0]]","true",NA,NA,NA,NA,NA,NA,"rae moy kuka vinkin solsil","rae moy kuka vinkin solsil","true","crossed","head final"
"5248","A54","3R6RZGK0XFJPMQC46F0TV7IXCMUYV7","CrossFinal","3SB4CE2TJW2IHHHPGQSX4QTYN6KAX9",1593255597,"none","blah","3","write",NA,"[[1,[2]],[2]]","true",NA,NA,NA,NA,NA,NA,"rae rae vinkin vinkin tultol","rae rae vinkin vinkin tultol","true","crossed","head final"
"5249","A54","3R6RZGK0XFJPMQC46F0TV7IXCMUYV7","CrossFinal","3SB4CE2TJW2IHHHPGQSX4QTYN6KAX9",1593255606,"none","blah","3","write",NA,"[1,[3,[3]]]","true",NA,NA,NA,NA,NA,NA,"rae moy solsil solsil vinkin","rae moy solsil solsil tultol","true","crossed","head final"
"5250","A54","3R6RZGK0XFJPMQC46F0TV7IXCMUYV7","CrossFinal","3SB4CE2TJW2IHHHPGQSX4QTYN6KAX9",1593255620,"none","blah","3","write",NA,"[[1,[2]],2]","true",NA,NA,NA,NA,NA,NA,"moy rae vinkin vinkin tultol","moy rae vinkin vinkin tultol","true","crossed","head final"
"5251","A54","3R6RZGK0XFJPMQC46F0TV7IXCMUYV7","CrossFinal","3SB4CE2TJW2IHHHPGQSX4QTYN6KAX9",1593255637,"none","blah","3","write",NA,"[[0,3],[1]]","true",NA,NA,NA,NA,NA,NA,"rae moy tultol solsil kuka","rae moy tultol solsil kuka","true","crossed","head final"
"5252","A54","3R6RZGK0XFJPMQC46F0TV7IXCMUYV7","CrossFinal","3SB4CE2TJW2IHHHPGQSX4QTYN6KAX9",1593255648,"none","blah","3","write",NA,"[0,[[1,1]]]","false",NA,NA,NA,NA,NA,NA,"moy rae tultol tultol kuka","moy rae tultol tultol kuka","false","crossed","head final"
"5253","A54","3R6RZGK0XFJPMQC46F0TV7IXCMUYV7","CrossFinal","3SB4CE2TJW2IHHHPGQSX4QTYN6KAX9",1593255658,"none","blah","3","write",NA,"[[3,3],0]","false",NA,NA,NA,NA,NA,NA,"moy moy kuka solsil solsil","moy moy kuka solsil solsil","false","crossed","head final"
"5254","A54","3R6RZGK0XFJPMQC46F0TV7IXCMUYV7","CrossFinal","3SB4CE2TJW2IHHHPGQSX4QTYN6KAX9",1593255668,"none","blah","3","write",NA,"[[1,[1]],0]","false",NA,NA,NA,NA,NA,NA,"moy rae kuka tultol tultol","moy rae kuka tultol tultol","false","crossed","head final"
"5255","A54","3R6RZGK0XFJPMQC46F0TV7IXCMUYV7","CrossFinal","3SB4CE2TJW2IHHHPGQSX4QTYN6KAX9",1593255679,"none","blah","3","write",NA,"[[1,2],0]","false",NA,NA,NA,NA,NA,NA,"moy moy kuka vinkin tultol","moy moy kuka vinkin tultol","false","crossed","head final"
"5256","A54","3R6RZGK0XFJPMQC46F0TV7IXCMUYV7","CrossFinal","3SB4CE2TJW2IHHHPGQSX4QTYN6KAX9",1593255692,"none","blah","4","write",NA,"[3,[2,[2,[3]]]]","false",NA,NA,NA,NA,NA,NA,"rae moy moy solsil vinkin vinkin solsil","rae moy moy solsil vinkin vinkin solsil","false","crossed","head final"
"5257","A54","3R6RZGK0XFJPMQC46F0TV7IXCMUYV7","CrossFinal","3SB4CE2TJW2IHHHPGQSX4QTYN6KAX9",1593255711,"none","blah","4","write",NA,"[1,[[2,[2,1]]]]","false",NA,NA,NA,NA,NA,NA,"moy moy rae tultol vinkin vinkin tultol","moy moy rae tultol vinkin vinkin tultol","false","crossed","head final"
"5258","A54","3R6RZGK0XFJPMQC46F0TV7IXCMUYV7","CrossFinal","3SB4CE2TJW2IHHHPGQSX4QTYN6KAX9",1593255733,"none","blah","4","write",NA,"[[[3,1],[3]],3]","false",NA,NA,NA,NA,NA,NA,"moy rae moy solsil solsil tultol solsil","moy rae moy solsil solsil tultol solsil","false","crossed","head final"
"5259","A54","3R6RZGK0XFJPMQC46F0TV7IXCMUYV7","CrossFinal","3SB4CE2TJW2IHHHPGQSX4QTYN6KAX9",1593255744,"none","blah","4","write",NA,"[0,[[3,[[1,1]]]]]","false",NA,NA,NA,NA,NA,NA,"moy rae rae tultol tultol solsil kuka","moy rae rae tultol tultol solsil kuka","false","crossed","head final"
"5260","A54","3R6RZGK0XFJPMQC46F0TV7IXCMUYV7","CrossFinal","3SB4CE2TJW2IHHHPGQSX4QTYN6KAX9",1593255759,"none","blah","4","write",NA,"[[[0,1],0],[2]]","false",NA,NA,NA,NA,NA,NA,"rae moy moy vinkin kuka tultol kuka","rae moy moy vinkin kuka tultol kuka","false","crossed","head final"
"5261","A54","3R6RZGK0XFJPMQC46F0TV7IXCMUYV7","CrossFinal","3SB4CE2TJW2IHHHPGQSX4QTYN6KAX9",1593255771,"none","blah","4","write",NA,"[[[2,0],1],2]","false",NA,NA,NA,NA,NA,NA,"moy moy moy vinkin tultol kuka vinkin","moy moy moy vinkin tultol kuka vinkin","false","crossed","head final"
"5262","A54","3R6RZGK0XFJPMQC46F0TV7IXCMUYV7","CrossFinal","3SB4CE2TJW2IHHHPGQSX4QTYN6KAX9",1593255785,"none","blah","4","write",NA,"[0,[3,[[0,[0]]]]]","false",NA,NA,NA,NA,NA,NA,"rae rae moy kuka kuka solsil kuka","rae rae moy kuka kuka solsil kuka","false","crossed","head final"
"5263","A54","3R6RZGK0XFJPMQC46F0TV7IXCMUYV7","CrossFinal","3SB4CE2TJW2IHHHPGQSX4QTYN6KAX9",1593255834,"none","blah","4","write",NA,"[[[2,[1]],[2]],[3]]","false",NA,NA,NA,NA,NA,NA,"rae rae rae solsil vinkin tultol vinkin","rae rae rae solsil vinkin tultol vinkin","false","crossed","head final"
"5264","A54","3R6RZGK0XFJPMQC46F0TV7IXCMUYV7","CrossFinal","3SB4CE2TJW2IHHHPGQSX4QTYN6KAX9",1593255849,"none","blah","4","write",NA,"[2,[0,[[2,3]]]]","false",NA,NA,NA,NA,NA,NA,"moy rae moy solsil vinkin kuka vinkin","moy rae moy solsil vinkin kuka vinkin","false","crossed","head final"
"5265","A54","3R6RZGK0XFJPMQC46F0TV7IXCMUYV7","CrossFinal","3SB4CE2TJW2IHHHPGQSX4QTYN6KAX9",1593255863,"none","blah","4","write",NA,"[[[1,[1]],3],0]","false",NA,NA,NA,NA,NA,NA,"moy moy rae kuka solsil tultol tultol","moy moy rae kuka solsil tultol tultol","false","crossed","head final"
"5266","A54","3R6RZGK0XFJPMQC46F0TV7IXCMUYV7","CrossFinal","3SB4CE2TJW2IHHHPGQSX4QTYN6KAX9",1593255875,"none","blah","4","write",NA,"[[[1,[0]],[0]],1]","false",NA,NA,NA,NA,NA,NA,"moy rae rae tultol kuka kuka tultol","moy rae rae tultol kuka kuka tultol","false","crossed","head final"
"5267","A54","3R6RZGK0XFJPMQC46F0TV7IXCMUYV7","CrossFinal","3SB4CE2TJW2IHHHPGQSX4QTYN6KAX9",1593255888,"none","blah","4","write",NA,"[[[3,3],[0]],[2]]","false",NA,NA,NA,NA,NA,NA,"rae rae moy vinkin kuka solsil solsil","rae rae moy vinkin kuka solsil solsil","false","crossed","head final"
"5268","A55","382GHPVPHSYPCAW1XY6GWNM7Q1J43C","CEPre","3YMTUJH0DTNWYBSO2FH92KMSIW6T4W",1593196020,"none","blah","OBJ","training","titil","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head final"
"5269","A55","382GHPVPHSYPCAW1XY6GWNM7Q1J43C","CEPre","3YMTUJH0DTNWYBSO2FH92KMSIW6T4W",1593196036,"none","blah","OBJ","training","vuntun","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head final"
"5270","A55","382GHPVPHSYPCAW1XY6GWNM7Q1J43C","CEPre","3YMTUJH0DTNWYBSO2FH92KMSIW6T4W",1593196042,"none","blah","OBJ","training","silvil","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head final"
"5271","A55","382GHPVPHSYPCAW1XY6GWNM7Q1J43C","CEPre","3YMTUJH0DTNWYBSO2FH92KMSIW6T4W",1593196047,"none","blah","OBJ","training","kaku","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head final"
"5272","A55","382GHPVPHSYPCAW1XY6GWNM7Q1J43C","CEPre","3YMTUJH0DTNWYBSO2FH92KMSIW6T4W",1593196066,"none","blah","OBJ","testing","titil","0","true","0","1","3","2",0,0,NA,NA,NA,"center-embedding","head final"
"5273","A55","382GHPVPHSYPCAW1XY6GWNM7Q1J43C","CEPre","3YMTUJH0DTNWYBSO2FH92KMSIW6T4W",1593196070,"none","blah","OBJ","testing","vuntun","1","true","2","0","3","1",3,3,NA,NA,NA,"center-embedding","head final"
"5274","A55","382GHPVPHSYPCAW1XY6GWNM7Q1J43C","CEPre","3YMTUJH0DTNWYBSO2FH92KMSIW6T4W",1593196075,"none","blah","OBJ","testing","silvil","2","true","3","0","2","1",2,2,NA,NA,NA,"center-embedding","head final"
"5275","A55","382GHPVPHSYPCAW1XY6GWNM7Q1J43C","CEPre","3YMTUJH0DTNWYBSO2FH92KMSIW6T4W",1593196083,"none","blah","OBJ","testing","kaku","3","true","0","2","3","1",2,2,NA,NA,NA,"center-embedding","head final"
"5276","A55","382GHPVPHSYPCAW1XY6GWNM7Q1J43C","CEPre","3YMTUJH0DTNWYBSO2FH92KMSIW6T4W",1593196095,"none","blah","ADP","training",NA,"[[7,5],[7,4],[7,6]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head final"
"5277","A55","382GHPVPHSYPCAW1XY6GWNM7Q1J43C","CEPre","3YMTUJH0DTNWYBSO2FH92KMSIW6T4W",1593196110,"none","blah","ADP","training",NA,"[[7,[5]],[7,[4]],[7,[6]]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head final"
"5278","A55","382GHPVPHSYPCAW1XY6GWNM7Q1J43C","CEPre","3YMTUJH0DTNWYBSO2FH92KMSIW6T4W",1593196120,"none","blah","ADP","training",NA,"[[5,6],[5,4],[5,7]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head final"
"5279","A55","382GHPVPHSYPCAW1XY6GWNM7Q1J43C","CEPre","3YMTUJH0DTNWYBSO2FH92KMSIW6T4W",1593196126,"none","blah","ADP","training",NA,"[[5,[6]],[5,[4]],[5,[7]]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head final"
"5280","A55","382GHPVPHSYPCAW1XY6GWNM7Q1J43C","CEPre","3YMTUJH0DTNWYBSO2FH92KMSIW6T4W",1593196140,"none","blah","ADP","testing","moy cube sphere","[5,4]","false","[5,6]","[5,[4]]","[5,4]","[5,[6]]",2,2,NA,NA,NA,"center-embedding","head final"
"5281","A55","382GHPVPHSYPCAW1XY6GWNM7Q1J43C","CEPre","3YMTUJH0DTNWYBSO2FH92KMSIW6T4W",1593196149,"none","blah","ADP","testing","rae cube sphere","[5,[4]]","false","[5,4]","[7,[5]]","[7,5]","[5,[4]]",3,3,NA,NA,NA,"center-embedding","head final"
"5282","A55","382GHPVPHSYPCAW1XY6GWNM7Q1J43C","CEPre","3YMTUJH0DTNWYBSO2FH92KMSIW6T4W",1593196157,"none","blah","ADP","testing","moy cylinder pyramid","[7,6]","false","[6,[5]]","[7,6]","[7,[6]]","[6,5]",1,1,NA,NA,NA,"center-embedding","head final"
"5283","A55","382GHPVPHSYPCAW1XY6GWNM7Q1J43C","CEPre","3YMTUJH0DTNWYBSO2FH92KMSIW6T4W",1593196164,"none","blah","ADP","testing","rae cylinder pyramid","[7,[6]]","false","[6,4]","[7,[6]]","[7,6]","[6,[4]]",1,1,NA,NA,NA,"center-embedding","head final"
"5284","A55","382GHPVPHSYPCAW1XY6GWNM7Q1J43C","CEPre","3YMTUJH0DTNWYBSO2FH92KMSIW6T4W",1593196197,"none","blah","2","training","moy kaku kaku","[3,3]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head final"
"5285","A55","382GHPVPHSYPCAW1XY6GWNM7Q1J43C","CEPre","3YMTUJH0DTNWYBSO2FH92KMSIW6T4W",1593196201,"none","blah","2","training","moy kaku vuntun","[1,3]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head final"
"5286","A55","382GHPVPHSYPCAW1XY6GWNM7Q1J43C","CEPre","3YMTUJH0DTNWYBSO2FH92KMSIW6T4W",1593196208,"none","blah","2","training","rae vuntun titil","[0,[1]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head final"
"5287","A55","382GHPVPHSYPCAW1XY6GWNM7Q1J43C","CEPre","3YMTUJH0DTNWYBSO2FH92KMSIW6T4W",1593196211,"none","blah","2","training","rae vuntun kaku","[3,[1]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head final"
"5288","A55","382GHPVPHSYPCAW1XY6GWNM7Q1J43C","CEPre","3YMTUJH0DTNWYBSO2FH92KMSIW6T4W",1593196218,"none","blah","2","training","rae vuntun silvil","[2,[1]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head final"
"5289","A55","382GHPVPHSYPCAW1XY6GWNM7Q1J43C","CEPre","3YMTUJH0DTNWYBSO2FH92KMSIW6T4W",1593196226,"none","blah","2","training","moy vuntun silvil","[2,1]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head final"
"5290","A55","382GHPVPHSYPCAW1XY6GWNM7Q1J43C","CEPre","3YMTUJH0DTNWYBSO2FH92KMSIW6T4W",1593196229,"none","blah","2","training","moy titil titil","[0,0]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head final"
"5291","A55","382GHPVPHSYPCAW1XY6GWNM7Q1J43C","CEPre","3YMTUJH0DTNWYBSO2FH92KMSIW6T4W",1593196232,"none","blah","2","training","rae titil kaku","[3,[0]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head final"
"5292","A55","382GHPVPHSYPCAW1XY6GWNM7Q1J43C","CEPre","3YMTUJH0DTNWYBSO2FH92KMSIW6T4W",1593196244,"none","blah","2","testing","rae vuntun titil","[0,[1]]","true","[1,[3]]","[3,1]","[0,[1]]","[1,0]",2,2,NA,NA,NA,"center-embedding","head final"
"5293","A55","382GHPVPHSYPCAW1XY6GWNM7Q1J43C","CEPre","3YMTUJH0DTNWYBSO2FH92KMSIW6T4W",1593196254,"none","blah","2","testing","moy kaku kaku","[3,3]","true","[3,[3]]","[1,2]","[3,3]","[1,[2]]",2,2,NA,NA,NA,"center-embedding","head final"
"5294","A55","382GHPVPHSYPCAW1XY6GWNM7Q1J43C","CEPre","3YMTUJH0DTNWYBSO2FH92KMSIW6T4W",1593196276,"none","blah","2","testing","rae titil kaku","[3,[0]]","true","[2,[3]]","[3,0]","[3,2]","[3,[0]]",3,3,NA,NA,NA,"center-embedding","head final"
"5295","A55","382GHPVPHSYPCAW1XY6GWNM7Q1J43C","CEPre","3YMTUJH0DTNWYBSO2FH92KMSIW6T4W",1593196286,"none","blah","2","testing","moy vuntun silvil","[2,1]","true","[2,1]","[1,3]","[1,[2]]","[1,[3]]",0,0,NA,NA,NA,"center-embedding","head final"
"5296","A55","382GHPVPHSYPCAW1XY6GWNM7Q1J43C","CEPre","3YMTUJH0DTNWYBSO2FH92KMSIW6T4W",1593196297,"none","blah","2","testing","moy kaku vuntun","[1,3]","true","[0,2]","[2,[0]]","[1,3]","[3,[1]]",2,2,NA,NA,NA,"center-embedding","head final"
"5297","A55","382GHPVPHSYPCAW1XY6GWNM7Q1J43C","CEPre","3YMTUJH0DTNWYBSO2FH92KMSIW6T4W",1593196304,"none","blah","2","testing","rae vuntun silvil","[2,[1]]","true","[2,2]","[2,[2]]","[2,1]","[2,[1]]",3,3,NA,NA,NA,"center-embedding","head final"
"5298","A55","382GHPVPHSYPCAW1XY6GWNM7Q1J43C","CEPre","3YMTUJH0DTNWYBSO2FH92KMSIW6T4W",1593196314,"none","blah","2","testing","rae vuntun kaku","[3,[1]]","true","[0,1]","[0,[1]]","[3,[1]]","[1,3]",2,2,NA,NA,NA,"center-embedding","head final"
"5299","A55","382GHPVPHSYPCAW1XY6GWNM7Q1J43C","CEPre","3YMTUJH0DTNWYBSO2FH92KMSIW6T4W",1593196320,"none","blah","2","testing","moy titil titil","[0,0]","true","[2,3]","[0,[0]]","[3,[2]]","[0,0]",3,3,NA,NA,NA,"center-embedding","head final"
"5300","A55","382GHPVPHSYPCAW1XY6GWNM7Q1J43C","CEPre","3YMTUJH0DTNWYBSO2FH92KMSIW6T4W",1593196325,"none","blah","3","training","rae rae silvil kaku kaku","[[3,[3]],[2]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head final"
"5301","A55","382GHPVPHSYPCAW1XY6GWNM7Q1J43C","CEPre","3YMTUJH0DTNWYBSO2FH92KMSIW6T4W",1593196337,"none","blah","3","training","moy rae titil kaku silvil","[2,[3,[0]]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head final"
"5302","A55","382GHPVPHSYPCAW1XY6GWNM7Q1J43C","CEPre","3YMTUJH0DTNWYBSO2FH92KMSIW6T4W",1593196341,"none","blah","3","training","rae moy titil silvil titil","[0,[[2,0]]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head final"
