"","workerId","gen","chain","prepM","prepR","strings","arrayTraining","time","seen","level","encodingCorrected","consonants"
"1669","A47",2,"A","left","atop","tulsul moy konkan moy konkan rae tulsul","[3,[2,[2,[3]]]]",1597251300,"false","4","tmkmkrt","svkt"
"1670","A47",2,"A","left","atop","vinvi rae konkan moy konkan moy vinvi","[1,[[2,[2,1]]]]",1597251316,"false","4","vrkmkmv","svkt"
"1671","A47",2,"A","left","atop","tulsul moy vinvi rae tulsul moy tulsul","[[[3,1],[3]],3]",1597251335,"false","4","tmvrtmt","svkt"
"1672","A47",2,"A","left","atop","sisu rae tulsul rae vinvi moy vinvi","[0,[[3,[[1,1]]]]]",1597251352,"false","4","srtrvmv","svkt"
"1673","A47",2,"A","left","atop","sisu moy vinvi moy sisu rae konkan","[[[0,1],0],[2]]",1597251363,"false","4","smvmsrk","svkt"
"1674","A47",2,"A","left","atop","konkan moy sisu moy vinvi moy konkan","[[[2,0],1],2]",1597251381,"false","4","kmsmvmk","svkt"
"1675","A47",2,"A","left","atop","sisu moy tulsul rae sisu rae sisu","[0,[3,[[0,[0]]]]]",1597251395,"false","4","smtrsrs","svkt"
"1676","A47",2,"A","left","atop","konkan moy vinvi rae konkan rae tulsul","[[[2,[1]],[2]],[3]]",1597251408,"false","4","kmvrkrt","svkt"
"1677","A47",2,"A","left","atop","konkan moy sisu rae konkan moy tulsul","[2,[0,[[2,3]]]]",1597251420,"false","4","kmsrkmt","svkt"
"1678","A47",2,"A","left","atop","vinvi rae vinvi moy tulsul moy sisu","[[[1,[1]],3],0]",1597251432,"false","4","vrvmtms","svkt"
"1679","A47",2,"A","left","atop","vinvi rae sisu rae sisu moy vinvi","[[[1,[0]],[0]],1]",1597251442,"false","4","vrsrsmv","svkt"
"1680","A47",2,"A","left","atop","tulsul moy tulsul rae sisu rae konkan","[[[3,3],[0]],[2]]",1597251457,"false","4","tmtrsrk","svkt"
"1681","A48",2,"E","right","atop","soko","0",1597342420,"true","1","s","svtk"
"1682","A48",2,"E","right","atop","vilval","1",1597342431,"true","1","v","svtk"
"1683","A48",2,"E","right","atop","tulkul","2",1597342434,"true","1","t","svtk"
"1684","A48",2,"E","right","atop","kinsin","3",1597342438,"true","1","k","svtk"
"1685","A48",2,"E","right","atop","tulkul moy soko","[0,[2]]",1597342459,"true","2","tms","svtk"
"1686","A48",2,"E","right","atop","soko moy vilval","[1,0]",1597342469,"true","2","smv","svtk"
"1687","A48",2,"E","right","atop","kinsin moy soko","[0,3]",1597342475,"true","2","kms","svtk"
"1688","A48",2,"E","right","atop","vilval rae kinsin","[3,[1]]",1597342489,"true","2","vrk","svtk"
"1689","A48",2,"E","right","atop","kinsin moy tulkul","[2,3]",1597342498,"true","2","kmt","svtk"
"1690","A48",2,"E","right","atop","tulkul moy kinsin","[3,2]",1597342508,"true","2","tmk","svtk"
"1691","A48",2,"E","right","atop","soko moy tulkul","[2,[0]]",1597342519,"true","2","smt","svtk"
"1692","A48",2,"E","right","atop","vilval moy tulkul","[2,[1]]",1597342529,"true","2","vmt","svtk"
"1693","A48",2,"E","right","atop","soko moy kinsin","[3,0]",1597342538,"false","2","smk","svtk"
"1694","A48",2,"E","right","atop","tulkul rae vilval","[1,[2]]",1597342548,"false","2","trv","svtk"
"1695","A48",2,"E","right","atop","vilval moy soko","[0,1]",1597342556,"false","2","vms","svtk"
"1696","A48",2,"E","right","atop","kinsin rae vilval","[1,[3]]",1597342570,"false","2","krv","svtk"
"1697","A48",2,"E","right","atop","kinsin rae kinsin rae tulkul","[[3,[3]],[2]]",1597342587,"true","3","krkrt","svtk"
"1698","A48",2,"E","right","atop","kinsin rae soko moy tulkul","[2,[3,[0]]]",1597342603,"true","3","krsmt","svtk"
"1699","A48",2,"E","right","atop","soko rae soko moy tulkul","[0,[[2,0]]]",1597342619,"true","3","srsmt","svtk"
"1700","A48",2,"E","right","atop","tulkul moy kinsin rae soko","[[3,2],[0]]",1597342633,"true","3","tmkrs","svtk"
"1701","A48",2,"E","right","atop","vilval rae tulkul rae tulkul","[[1,[2]],[2]]",1597342657,"true","3","vrtrt","svtk"
"1702","A48",2,"E","right","atop","kinsin rae kinsin moy vilval","[1,[3,[3]]]",1597342666,"true","3","krkmv","svtk"
"1703","A48",2,"E","right","atop","tulkul moy vilval rae tulkul","[[1,[2]],2]",1597342679,"true","3","tmvrt","svtk"
"1704","A48",2,"E","right","atop","kinsin moy soko rae vilval","[[0,3],[1]]",1597342695,"true","3","kmsrv","svtk"
"1705","A48",2,"E","right","atop","soko rae vilval moy vilval","[0,[[1,1]]]",1597342707,"false","3","srvmv","svtk"
"1706","A48",2,"E","right","atop","soko moy kinsin moy kinsin","[[3,3],0]",1597342724,"false","3","smkmk","svtk"
"1707","A48",2,"E","right","atop","vilval rae vilval soko moy","[[1,[1]],0]",1597342743,"false","3","vrvsm","svtk"
"1708","A48",2,"E","right","atop","vilval soko moy tulkul moy","[[1,2],0]",1597342767,"false","3","vsmtm","svtk"
"1709","A48",2,"E","right","atop","tulkul rae kinsin moy tulkul moy kinsin","[3,[2,[2,[3]]]]",1597342789,"false","4","trkmtmk","svtk"
"1710","A48",2,"E","right","atop","vilval rae vilval moy tulkul moy tulkul","[1,[[2,[2,1]]]]",1597342806,"false","4","vrvmtmt","svtk"
"1711","A48",2,"E","right","atop","kinsin moy vilval moy kinsin rae vilval","[[[3,1],[3]],3]",1597342833,"false","4","kmvmkrv","svtk"
"1712","A48",2,"E","right","atop","soko rae kinsin rae vilval moy vilval","[0,[[3,[[1,1]]]]]",1597342852,"false","4","srkrvmv","svtk"
"1713","A48",2,"E","right","atop","soko moy vilval moy soko rae tulkul","[[[0,1],0],[2]]",1597342870,"false","4","smvmsrt","svtk"
"1714","A48",2,"E","right","atop","tulkul moy vilval moy soko moy tulkul","[[[2,0],1],2]",1597342882,"false","4","tmvmsmt","svtk"
"1715","A48",2,"E","right","atop","kinsin rae soko rae soko moy soko","[0,[3,[[0,[0]]]]]",1597342896,"false","4","krsrsms","svtk"
"1716","A48",2,"E","right","atop","tulkul rae vilval rae tulkul rae kinsin","[[[2,[1]],[2]],[3]]",1597342912,"false","4","trvrtrk","svtk"
"1717","A48",2,"E","right","atop","soko rae kinsin moy tulkul moy tulkul","[2,[0,[[2,3]]]]",1597342933,"false","4","srkmtmt","svtk"
"1718","A48",2,"E","right","atop","soko moy kinsin moy vilval rae vilval","[[[1,[1]],3],0]",1597342948,"false","4","smkmvrv","svtk"
"1719","A48",2,"E","right","atop","vilval moy vilval rae soko rae soko","[[[1,[0]],[0]],1]",1597342962,"false","4","vmvrsrs","svtk"
"1720","A48",2,"E","right","atop","vilval moy kinsin rae soko rae tulkul","[[[3,3],[0]],[2]]",1597342978,"false","4","vmkrsrt","svtk"
"1721","A49",2,"C","left","atop","kuka","0",1597335959,"true","1","k","ktvs"
"1722","A49",2,"C","left","atop","tultol","1",1597335965,"true","1","t","ktvs"
"1723","A49",2,"C","left","atop","vinkin","2",1597335971,"true","1","v","ktvs"
"1724","A49",2,"C","left","atop","solsil","3",1597335977,"true","1","s","ktvs"
"1725","A49",2,"C","left","atop","kuka rae vinkin","[0,[2]]",1597336021,"true","2","krv","ktvs"
"1726","A49",2,"C","left","atop","tultol moy kuka","[1,0]",1597336043,"true","2","tmk","ktvs"
"1727","A49",2,"C","left","atop","kuka moy solsil","[0,3]",1597336051,"true","2","kms","ktvs"
"1728","A49",2,"C","left","atop","solsil rae tultol","[3,[1]]",1597336080,"true","2","srt","ktvs"
"1729","A49",2,"C","left","atop","vinkin moy solsil","[2,3]",1597336091,"true","2","vms","ktvs"
"1730","A49",2,"C","left","atop","solsil moy vinkin","[3,2]",1597336101,"true","2","smv","ktvs"
"1731","A49",2,"C","left","atop","vinkin rae kuka","[2,[0]]",1597336112,"true","2","vrk","ktvs"
"1732","A49",2,"C","left","atop","tultol rae vinkin","[2,[1]]",1597336138,"true","2","trv","ktvs"
"1733","A49",2,"C","left","atop","solsil moy kuka","[3,0]",1597336145,"false","2","smk","ktvs"
"1734","A49",2,"C","left","atop","vinkin rae tultol","[1,[2]]",1597336156,"false","2","vrt","ktvs"
"1735","A49",2,"C","left","atop","kuka moy tultol","[0,1]",1597336165,"false","2","kmt","ktvs"
"1736","A49",2,"C","left","atop","tultol rae solsil","[1,[3]]",1597336177,"false","2","trs","ktvs"
"1737","A49",2,"C","left","atop","solsil rae solsil vinkin rae","[[3,[3]],[2]]",1597336237,"true","3","srsvr","ktvs"
"1738","A49",2,"C","left","atop","vinkin moy kuka rae solsil","[2,[3,[0]]]",1597336253,"true","3","vmkrs","ktvs"
"1739","A49",2,"C","left","atop","kuka rae vinkin moy kuka","[0,[[2,0]]]",1597336302,"true","3","krvmk","ktvs"
"1740","A49",2,"C","left","atop","kuka rae solsil moy vinkin","[[3,2],[0]]",1597336314,"true","3","krsmv","ktvs"
"1741","A49",2,"C","left","atop","vinkin rae vinkin rae tultol","[[1,[2]],[2]]",1597336326,"true","3","vrvrt","ktvs"
"1742","A49",2,"C","left","atop","vinkin moy solsil rae solsil","[1,[3,[3]]]",1597336337,"true","3","vmsrs","ktvs"
"1743","A49",2,"C","left","atop","vinkin rae tultol moy vinkin","[[1,[2]],2]",1597336352,"true","3","vrtmv","ktvs"
"1744","A49",2,"C","left","atop","vinkin rae kuka moy solsil","[[0,3],[1]]",1597336366,"true","3","vrkms","ktvs"
"1745","A49",2,"C","left","atop","vinkin moy vinkin rae kuka","[0,[[1,1]]]",1597336384,"false","3","vmvrk","ktvs"
"1746","A49",2,"C","left","atop","solsil moy solsil moy kuka","[[3,3],0]",1597336394,"false","3","smsmk","ktvs"
"1747","A49",2,"C","left","atop","vinkin rae vinkin moy kuka","[[1,[1]],0]",1597336415,"false","3","vrvmk","ktvs"
"1748","A49",2,"C","left","atop","tultol moy vinkin moy kuka","[[1,2],0]",1597336433,"false","3","tmvmk","ktvs"
"1749","A49",2,"C","left","atop","solsil moy vinkin moy solsil rae vinkin","[3,[2,[2,[3]]]]",1597336449,"false","4","smvmsrv","ktvs"
"1750","A49",2,"C","left","atop","vinkin moy vinkin moy tultol rae tultol","[1,[[2,[2,1]]]]",1597336466,"false","4","vmvmtrt","ktvs"
"1751","A49",2,"C","left","atop","solsil kuka solsil moy tultol moy solsil","[[[3,1],[3]],3]",1597336488,"false","4","sksmtms","ktvs"
"1752","A49",2,"C","left","atop","tultol moy tultol rae solsil rae kuka","[0,[[3,[[1,1]]]]]",1597336503,"false","4","tmtrsrk","ktvs"
"1753","A49",2,"C","left","atop","vinkin rae kuka moy tultol moy kuka","[[[0,1],0],[2]]",1597336519,"false","4","vrkmtmk","ktvs"
"1754","A49",2,"C","left","atop","vinkin moy kuka moy tultol moy vinkin","[[[2,0],1],2]",1597336532,"false","4","vmkmtmv","ktvs"
"1755","A49",2,"C","left","atop","kuka moy kuka rae kuka rae solsil","[0,[3,[[0,[0]]]]]",1597336547,"false","4","kmkrkrs","ktvs"
"1756","A49",2,"C","left","atop","solsil vinkin rae tultol rae vinkin rae","[[[2,[1]],[2]],[3]]",1597336596,"false","4","svrtrvr","ktvs"
"1757","A49",2,"C","left","atop","vinkin moy vinkin moy solsil rae kuka","[2,[0,[[2,3]]]]",1597336611,"false","4","vmvmsrk","ktvs"
"1758","A49",2,"C","left","atop","tultol rae tultol moy solsil moy kuka","[[[1,[1]],3],0]",1597336647,"false","4","trtmsmk","ktvs"
"1759","A49",2,"C","left","atop","kuka rae kuka rae tultol moy tultol","[[[1,[0]],[0]],1]",1597336660,"false","4","krkrtmt","ktvs"
"1760","A49",2,"C","left","atop","vinkin rae kuka rae solsil moy solsil","[[[3,3],[0]],[2]]",1597336674,"false","4","vrkrsms","ktvs"
"1761","A5",1,"D","right","atop","titil","0",1597219879,"true","1","t","tvsk"
"1762","A5",1,"D","right","atop","vuntun","1",1597219884,"true","1","v","tvsk"
"1763","A5",1,"D","right","atop","silvil","2",1597219890,"true","1","s","tvsk"
"1764","A5",1,"D","right","atop","kaku","3",1597219894,"true","1","k","tvsk"
"1765","A5",1,"D","right","atop","rae titil silvil","[0,[2]]",1597219912,"true","2","rts","tvsk"
"1766","A5",1,"D","right","atop","moy vuntun titil","[1,0]",1597219939,"true","2","mvt","tvsk"
"1767","A5",1,"D","right","atop","moy kaku titil","[0,3]",1597219950,"true","2","mkt","tvsk"
"1768","A5",1,"D","right","atop","rae kaku vuntun","[3,[1]]",1597219964,"true","2","rkv","tvsk"
"1769","A5",1,"D","right","atop","moy silvil kaku","[2,3]",1597219988,"true","2","msk","tvsk"
"1770","A5",1,"D","right","atop","silvil kaku moy","[3,2]",1597220000,"true","2","skm","tvsk"
"1771","A5",1,"D","right","atop","titil rae silvil","[2,[0]]",1597220016,"true","2","trs","tvsk"
"1772","A5",1,"D","right","atop","rae silvil vuntun","[2,[1]]",1597220215,"true","2","rsv","tvsk"
"1773","A5",1,"D","right","atop","moy kaku titil","[3,0]",1597220280,"false","2","mkt","tvsk"
"1774","A5",1,"D","right","atop","rae silvil vuntun","[1,[2]]",1597220297,"false","2","rsv","tvsk"
"1775","A5",1,"D","right","atop","moy kaku vuntun","[0,1]",1597220310,"false","2","mkv","tvsk"
"1776","A5",1,"D","right","atop","rae vuntun kaku","[1,[3]]",1597220326,"false","2","rvk","tvsk"
"1777","A5",1,"D","right","atop","rae kaku silvil kaku rae","[[3,[3]],[2]]",1597220351,"true","3","rkskr","tvsk"
"1778","A5",1,"D","right","atop","moy titil silvil rae kaku","[2,[3,[0]]]",1597220365,"true","3","mtsrk","tvsk"
"1779","A5",1,"D","right","atop","titil moy titil rae silvil","[0,[[2,0]]]",1597220374,"true","3","tmtrs","tvsk"
"1780","A5",1,"D","right","atop","titil kaku moy silvil rae","[[3,2],[0]]",1597220384,"true","3","tkmsr","tvsk"
"1781","A5",1,"D","right","atop","silvil vuntun rae silvil rae","[[1,[2]],[2]]",1597220393,"true","3","svrsr","tvsk"
"1782","A5",1,"D","right","atop","kaku vuntun kaku rae moy","[1,[3,[3]]]",1597220410,"true","3","kvkrm","tvsk"
"1783","A5",1,"D","right","atop","rae silvil silvil moy vuntun","[[1,[2]],2]",1597220422,"true","3","rssmv","tvsk"
"1784","A5",1,"D","right","atop","titil kaku rae moy vuntun","[[0,3],[1]]",1597220432,"true","3","tkrmv","tvsk"
"1785","A5",1,"D","right","atop","titil moy vuntun rae vuntun","[0,[[1,1]]]",1597220463,"false","3","tmvrv","tvsk"
"1786","A5",1,"D","right","atop","kaku moy kaku moy titil","[[3,3],0]",1597220507,"false","3","kmkmt","tvsk"
"1787","A5",1,"D","right","atop","rae vuntun titil moy vuntun","[[1,[1]],0]",1597220572,"false","3","rvtmv","tvsk"
"1788","A5",1,"D","right","atop","vuntun moy silvil moy titil","[[1,2],0]",1597220586,"false","3","vmsmt","tvsk"
"1789","A5",1,"D","right","atop","kaku moy silvil moy silvil rae kaku","[3,[2,[2,[3]]]]",1597220605,"false","4","kmsmsrk","tvsk"
"1790","A5",1,"D","right","atop","moy vuntun vuntun rae vuntun vuntun silvil","[1,[[2,[2,1]]]]",1597220657,"false","4","mvvrvvs","tvsk"
"1791","A5",1,"D","right","atop","kaku moy silvil rae kaku moy kaku","[[[3,1],[3]],3]",1597220678,"false","4","kmsrkmk","tvsk"
"1792","A5",1,"D","right","atop","vuntun moy vuntun kaku rae titil titil","[0,[[3,[[1,1]]]]]",1597220704,"false","4","vmvkrtt","tvsk"
"1793","A5",1,"D","right","atop","titil moy vuntun moy titil rae silvil","[[[0,1],0],[2]]",1597220718,"false","4","tmvmtrs","tvsk"
"1794","A5",1,"D","right","atop","silvil moy titil moy vuntun moy silvil","[[[2,0],1],2]",1597220728,"false","4","smtmvms","tvsk"
"1795","A5",1,"D","right","atop","titil moy kaku rae titil rae titil","[0,[3,[[0,[0]]]]]",1597220741,"false","4","tmkrtrt","tvsk"
"1796","A5",1,"D","right","atop","silvil rae vuntun rae silvil rae kaku","[[[2,[1]],[2]],[3]]",1597220755,"false","4","srvrsrk","tvsk"
"1797","A5",1,"D","right","atop","silvil moy titil rae silvil moy kaku","[2,[0,[[2,3]]]]",1597220770,"false","4","smtrsmk","tvsk"
"1798","A5",1,"D","right","atop","silvil rae silvil moy kaku moy titil","[[[1,[1]],3],0]",1597220781,"false","4","srsmkmt","tvsk"
"1799","A5",1,"D","right","atop","vuntun rae titil rae titil moy vuntun","[[[1,[0]],[0]],1]",1597220791,"false","4","vrtrtmv","tvsk"
"1800","A5",1,"D","right","atop","kaku rae kaku rae titil rae silvil","[[[3,3],[0]],[2]]",1597220807,"false","4","krkrtrs","tvsk"
"1801","A50",2,"F","right","atop","valtal","0",1597421900,"true","1","v","vkst"
"1802","A50",2,"F","right","atop","kolkul","1",1597421905,"true","1","k","vkst"
"1803","A50",2,"F","right","atop","siso","2",1597421909,"true","1","s","vkst"
"1804","A50",2,"F","right","atop","tontin","3",1597421913,"true","1","t","vkst"
"1805","A50",2,"F","right","atop","valtal rae siso","[0,[2]]",1597421923,"true","2","vrs","vkst"
"1806","A50",2,"F","right","atop","kolkul moy valtal","[1,0]",1597421934,"true","2","kmv","vkst"
"1807","A50",2,"F","right","atop","tontin moy valtal","[0,3]",1597421941,"true","2","tmv","vkst"
"1808","A50",2,"F","right","atop","tontin rae kolkul","[3,[1]]",1597421952,"true","2","trk","vkst"
"1809","A50",2,"F","right","atop","tontin moy siso","[2,3]",1597421960,"true","2","tms","vkst"
"1810","A50",2,"F","right","atop","tontin moy siso","[3,2]",1597421966,"true","2","tms","vkst"
"1811","A50",2,"F","right","atop","siso rae valtal","[2,[0]]",1597421972,"true","2","srv","vkst"
"1812","A50",2,"F","right","atop","siso rae kolkul","[2,[1]]",1597421979,"true","2","srk","vkst"
"1813","A50",2,"F","right","atop","tontin moy valtal","[3,0]",1597421985,"false","2","tmv","vkst"
"1814","A50",2,"F","right","atop","kolkul rae siso","[1,[2]]",1597421991,"false","2","krs","vkst"
"1815","A50",2,"F","right","atop","kolkul moy valtal","[0,1]",1597421997,"false","2","kmv","vkst"
"1816","A50",2,"F","right","atop","kolkul rae tontin","[1,[3]]",1597422003,"false","2","krt","vkst"
"1817","A50",2,"F","right","atop","tontin rae tontin rae siso","[[3,[3]],[2]]",1597422015,"true","3","trtrs","vkst"
"1818","A50",2,"F","right","atop","tontin rae valtal moy siso","[2,[3,[0]]]",1597422026,"true","3","trvms","vkst"
"1819","A50",2,"F","right","atop","valtal moy siso rae valtal","[0,[[2,0]]]",1597422049,"true","3","vmsrv","vkst"
"1820","A50",2,"F","right","atop","siso moy tontin rae valtal","[[3,2],[0]]",1597422056,"true","3","smtrv","vkst"
"1821","A50",2,"F","right","atop","kolkul rae siso rae siso","[[1,[2]],[2]]",1597422065,"true","3","krsrs","vkst"
"1822","A50",2,"F","right","atop","tontin rae tontin moy kolkul","[1,[3,[3]]]",1597422073,"true","3","trtmk","vkst"
"1823","A50",2,"F","right","atop","siso moy kolkul rae siso","[[1,[2]],2]",1597422086,"true","3","smkrs","vkst"
"1824","A50",2,"F","right","atop","tontin moy valtal rae kolkul","[[0,3],[1]]",1597422094,"true","3","tmvrk","vkst"
"1825","A50",2,"F","right","atop","valtal rae kolkul moy kolkul","[0,[[1,1]]]",1597422104,"false","3","vrkmk","vkst"
"1826","A50",2,"F","right","atop","valtal moy tontin moy tontin","[[3,3],0]",1597422111,"false","3","vmtmt","vkst"
"1827","A50",2,"F","right","atop","valtal moy kolkul rae kolkul","[[1,[1]],0]",1597422118,"false","3","vmkrk","vkst"
"1828","A50",2,"F","right","atop","valtal moy siso moy kolkul","[[1,2],0]",1597422125,"false","3","vmsmk","vkst"
"1829","A50",2,"F","right","atop","siso rae tontin moy siso moy tontin","[3,[2,[2,[3]]]]",1597422138,"false","4","srtmsmt","vkst"
"1830","A50",2,"F","right","atop","kolkul rae kolkul moy siso moy siso","[1,[[2,[2,1]]]]",1597422148,"false","4","krkmsms","vkst"
"1831","A50",2,"F","right","atop","tontin moy kolkul moy tontin rae tontin","[[[3,1],[3]],3]",1597422167,"false","4","tmkmtrt","vkst"
"1832","A50",2,"F","right","atop","valtal rae tontin rae kolkul moy kolkul","[0,[[3,[[1,1]]]]]",1597422178,"false","4","vrtrkmk","vkst"
"1833","A50",2,"F","right","atop","valtal moy kolkul moy valtal rae siso","[[[0,1],0],[2]]",1597422189,"false","4","vmkmvrs","vkst"
"1834","A50",2,"F","right","atop","siso moy kolkul moy valtal moy siso","[[[2,0],1],2]",1597422197,"false","4","smkmvms","vkst"
"1835","A50",2,"F","right","atop","tontin rae valtal rae valtal moy valtal","[0,[3,[[0,[0]]]]]",1597422206,"false","4","trvrvmv","vkst"
"1836","A50",2,"F","right","atop","siso rae kolkul rae siso rae tontin","[[[2,[1]],[2]],[3]]",1597422217,"false","4","srkrsrt","vkst"
"1837","A50",2,"F","right","atop","valtal rae tontin moy siso moy siso","[2,[0,[[2,3]]]]",1597422229,"false","4","vrtmsms","vkst"
"1838","A50",2,"F","right","atop","valtal moy tontin moy kolkul rae kolkul","[[[1,[1]],3],0]",1597422237,"false","4","vmtmkrk","vkst"
"1839","A50",2,"F","right","atop","kolkul moy kolkul rae valtal rae valtal","[[[1,[0]],[0]],1]",1597422245,"false","4","kmkrvrv","vkst"
"1840","A50",2,"F","right","atop","tontin moy tontin rae valtal rae siso","[[[3,3],[0]],[2]]",1597422254,"false","4","tmtrvrs","vkst"
"1841","A51",1,"B","left","atop","vusu","0",1597169877,"true","1","v","vtsk"
"1842","A51",1,"B","left","atop","tinkin","1",1597169883,"true","1","t","vtsk"
