,Unnamed: 0,X,workerId,hitId,assignmentId,time,condition,chain,generation,level,trialType,nameTraining,arrayTraining,seenInTraining,inAmbig,choiceArray0,choiceArray1,choiceArray2,choiceArray3,correctChoiceNumber,participantChoiceNumber,participantText,compositionalAnswer,seenInTesting,conditionCE,conditionHeadN,correctLexicon,correctedAnswers,encodingCompositional,encodingCorrected,normedCorrectness,prepHorizGloss,prepVertGloss,consonants,Grammar_HInitial-noCE-Left-Atop,Grammar_HInitial-noCE-Left-Under,Grammar_HInitial-noCE-Right-Atop,Grammar_HInitial-noCE-Right-Under,Grammar_HFinal-noCE-Left-Atop,Grammar_HFinal-noCE-Left-Under,Grammar_HFinal-noCE-Right-Atop,Grammar_HFinal-noCE-Right-Under,Grammar_HInitial-CE-Left-Atop,Grammar_HInitial-CE-Left-Under,Grammar_HInitial-CE-Right-Atop,Grammar_HInitial-CE-Right-Under,Grammar_HFinal-CE-Left-Atop,Grammar_HFinal-CE-Left-Under,Grammar_HFinal-CE-Right-Atop,Grammar_HFinal-CE-Right-Under,Grammar_HInitial-Crossed-PreP-Left-Atop,Grammar_HInitial-Crossed-PreP-Left-Under,Grammar_HInitial-Crossed-PreP-Right-Atop,Grammar_HInitial-Crossed-PreP-Right-Under,Grammar_HInitial-Crossed-PostP-Left-Atop,Grammar_HInitial-Crossed-PostP-Left-Under,Grammar_HInitial-Crossed-PostP-Right-Atop,Grammar_HInitial-Crossed-PostP-Right-Under,Grammar_HFinal-Crossed-PreP-Left-Atop,Grammar_HFinal-Crossed-PreP-Left-Under,Grammar_HFinal-Crossed-PreP-Right-Atop,Grammar_HFinal-Crossed-PreP-Right-Under,Grammar_HFinal-Crossed-PostP-Left-Atop,Grammar_HFinal-Crossed-PostP-Left-Under,Grammar_HFinal-Crossed-PostP-Right-Atop,Grammar_HFinal-Crossed-PostP-Right-Under
2892,5814,5814,A73,3KWGG5KP6J9TT0HQWVHDBK71ANWCMK,3HFNH7HEMILZIBTGGCPF64883APQGM,1581366336,PostNomPrePos,none,blah,2,write,,"[[0,[2]],3]",False,True,,,,,,,tiltil rae silvil moy kaku,titil rae silvil moy kaku,False,branching,head initial,titil vuntun silvil kaku rae moy,titil rae silvil moy kaku,trsmk,trsmk,1.0,N,A,tvsk,trsmk,srtmk,kmtrs,kmsrt,kmsrt,kmtrs,srtmk,trsmk,tskmr,stkmr,ktsrm,kstrm,rmkst,rmkts,mrstk,mrtsk,rmtsk,rmstk,mrkts,mrkst,tskrm,stkrm,ktsmr,kstmr,mrkst,mrkts,rmstk,rmtsk,kstmr,ktsmr,stkrm,tskrm
2893,5815,5815,A73,3KWGG5KP6J9TT0HQWVHDBK71ANWCMK,3HFNH7HEMILZIBTGGCPF64883APQGM,1581366353,PostNomPrePos,none,blah,2,write,,"[[1,0],[3]]",True,False,,,,,,,taku moy tiltil rae kaku,vuntun moy titil rae kaku,True,branching,head initial,titil vuntun silvil kaku rae moy,kaku moy titil rae kaku,vmtrk,kmtrk,0.8,N,A,tvsk,vmtrk,krvmt,tmvrk,krtmv,krtmv,tmvrk,krvmt,vmtrk,vtkrm,kvtmr,tvkrm,ktvmr,mrktv,rmtvk,mrkvt,rmvtk,mrvtk,rmkvt,mrtvk,rmktv,vtkmr,kvtrm,tvkmr,ktvrm,rmktv,mrtvk,rmkvt,mrvtk,ktvrm,tvkmr,kvtrm,vtkmr
2894,5816,5816,A73,3KWGG5KP6J9TT0HQWVHDBK71ANWCMK,3HFNH7HEMILZIBTGGCPF64883APQGM,1581366364,PostNomPrePos,none,blah,2,write,,"[2,[1,0]]",False,False,,,,,,,silvil moy taku moy tiltil,silvil moy vuntun moy titil,False,branching,head initial,titil vuntun silvil kaku rae moy,silvil moy kaku moy titil,smvmt,smkmt,0.8,N,A,tvsk,smvmt,smvmt,tmvms,tmvms,tmvms,tmvms,smvmt,smvmt,svtmm,svtmm,tvsmm,tvsmm,mmtvs,mmtvs,mmsvt,mmsvt,mmsvt,mmsvt,mmtvs,mmtvs,svtmm,svtmm,tvsmm,tvsmm,mmtvs,mmtvs,mmsvt,mmsvt,tvsmm,tvsmm,svtmm,svtmm
2895,5817,5817,A73,3KWGG5KP6J9TT0HQWVHDBK71ANWCMK,3HFNH7HEMILZIBTGGCPF64883APQGM,1581366382,PostNomPrePos,none,blah,2,write,,"[[0,[0]],[2]]",False,False,,,,,,,tiltil rae tiltil rae silvil,titil rae titil rae silvil,False,branching,head initial,titil vuntun silvil kaku rae moy,titil rae titil rae silvil,trtrs,trtrs,1.0,N,A,tvsk,trtrs,srtrt,trtrs,srtrt,srtrt,trtrs,srtrt,trtrs,ttsrr,sttrr,ttsrr,sttrr,rrstt,rrtts,rrstt,rrtts,rrtts,rrstt,rrtts,rrstt,ttsrr,sttrr,ttsrr,sttrr,rrstt,rrtts,rrstt,rrtts,sttrr,ttsrr,sttrr,ttsrr
2896,5818,5818,A73,3KWGG5KP6J9TT0HQWVHDBK71ANWCMK,3HFNH7HEMILZIBTGGCPF64883APQGM,1581366400,PostNomPrePos,none,blah,2,write,,"[[1,[3]],3]",True,False,,,,,,,taku rae kaku moy kaku,vuntun rae kaku moy kaku,True,branching,head initial,titil vuntun silvil kaku rae moy,kaku rae kaku moy kaku,vrkmk,krkmk,0.8,N,A,tvsk,vrkmk,krvmk,kmvrk,kmkrv,kmkrv,kmvrk,krvmk,vrkmk,vkkmr,kvkmr,kvkrm,kkvrm,rmkkv,rmkvk,mrkvk,mrvkk,rmvkk,rmkvk,mrkvk,mrkkv,vkkrm,kvkrm,kvkmr,kkvmr,mrkkv,mrkvk,rmkvk,rmvkk,kkvmr,kvkmr,kvkrm,vkkrm
2897,5819,5819,A73,3KWGG5KP6J9TT0HQWVHDBK71ANWCMK,3HFNH7HEMILZIBTGGCPF64883APQGM,1581366412,PostNomPrePos,none,blah,2,write,,"[1,[0,[1]]]",True,False,,,,,,,taku moy tiltil rae taku,vuntun moy titil rae vuntun,True,branching,head initial,titil vuntun silvil kaku rae moy,kaku moy titil rae kaku,vmtrv,kmtrk,0.6,N,A,tvsk,vmtrv,vmvrt,trvmv,vrtmv,vrtmv,trvmv,vmvrt,vmtrv,vtvrm,vvtrm,tvvmr,vtvmr,mrvtv,mrtvv,rmvvt,rmvtv,mrvtv,mrvvt,rmtvv,rmvtv,vtvmr,vvtmr,tvvrm,vtvrm,rmvtv,rmtvv,mrvvt,mrvtv,vtvrm,tvvrm,vvtmr,vtvmr
2898,5820,5820,A73,3KWGG5KP6J9TT0HQWVHDBK71ANWCMK,3HFNH7HEMILZIBTGGCPF64883APQGM,1581366424,PostNomPrePos,none,blah,2,write,,"[0,[[2,0]]]",True,False,,,,,,,tiltil rae silvil moy tiltil,titil rae silvil moy titil,True,branching,head initial,titil vuntun silvil kaku rae moy,titil rae silvil moy titil,trsmt,trsmt,1.0,N,A,tvsk,trsmt,smtrt,trtms,tmsrt,tmsrt,trtms,smtrt,trsmt,tstmr,sttrm,ttsmr,tstrm,rmtst,mrtts,rmstt,mrtst,rmtst,mrstt,rmtts,mrtst,tstrm,sttmr,ttsrm,tstmr,mrtst,rmtts,mrstt,rmtst,tstmr,ttsrm,sttmr,tstrm
2899,5821,5821,A73,3KWGG5KP6J9TT0HQWVHDBK71ANWCMK,3HFNH7HEMILZIBTGGCPF64883APQGM,1581366437,PostNomPrePos,none,blah,2,write,,"[[1,3],[3]]",True,False,,,,,,,taku moy kaku rae kaku,vuntun moy kaku rae kaku,True,branching,head initial,titil vuntun silvil kaku rae moy,kaku moy kaku rae kaku,vmkrk,kmkrk,0.8,N,A,tvsk,vmkrk,krvmk,kmvrk,krkmv,krkmv,kmvrk,krvmk,vmkrk,vkkrm,kvkmr,kvkrm,kkvmr,mrkkv,rmkvk,mrkvk,rmvkk,mrvkk,rmkvk,mrkvk,rmkkv,vkkmr,kvkrm,kvkmr,kkvrm,rmkkv,mrkvk,rmkvk,mrvkk,kkvrm,kvkmr,kvkrm,vkkmr
2900,5822,5822,A73,3KWGG5KP6J9TT0HQWVHDBK71ANWCMK,3HFNH7HEMILZIBTGGCPF64883APQGM,1581366445,PostNomPrePos,none,blah,2,write,,"[[3,2],0]",True,False,,,,,,,kaku moy silvil moy tiltil,kaku moy silvil moy titil,True,branching,head initial,titil vuntun silvil kaku rae moy,kaku moy silvil moy titil,kmsmt,kmsmt,1.0,N,A,tvsk,kmsmt,kmsmt,tmsmk,tmsmk,tmsmk,tmsmk,kmsmt,kmsmt,kstmm,kstmm,tskmm,tskmm,mmtsk,mmtsk,mmkst,mmkst,mmkst,mmkst,mmtsk,mmtsk,kstmm,kstmm,tskmm,tskmm,mmtsk,mmtsk,mmkst,mmkst,tskmm,tskmm,kstmm,kstmm
2901,5823,5823,A73,3KWGG5KP6J9TT0HQWVHDBK71ANWCMK,3HFNH7HEMILZIBTGGCPF64883APQGM,1581366452,PostNomPrePos,none,blah,2,write,,"[0,[[2,3]]]",False,True,,,,,,,tiltil rae silvil moy kaku,titil rae silvil moy kaku,False,branching,head initial,titil vuntun silvil kaku rae moy,titil rae silvil moy kaku,trsmk,trsmk,1.0,N,A,tvsk,trsmk,smkrt,trkms,kmsrt,kmsrt,trkms,smkrt,trsmk,tskmr,sktrm,tksmr,kstrm,rmkst,mrtks,rmskt,mrtsk,rmtsk,mrskt,rmtks,mrkst,tskrm,sktmr,tksrm,kstmr,mrkst,rmtks,mrskt,rmtsk,kstmr,tksrm,sktmr,tskrm
2902,5824,5824,A73,3KWGG5KP6J9TT0HQWVHDBK71ANWCMK,3HFNH7HEMILZIBTGGCPF64883APQGM,1581366463,PostNomPrePos,none,blah,3,write,,"[[1,[[1,[3]]]],[2]]",False,False,,,,,,,taku rae taku rae silvil,vuntun rae vuntun rae kaku rae silvil,False,branching,head initial,titil vuntun silvil kaku rae moy,kaku rae kaku rae silvil,vrvrkrs,krkrs,0.5714285714285711,N,A,tvsk,vrvrkrs,srkrvrv,vrvrkrs,srkrvrv,srkrvrv,vrvrkrs,srkrvrv,vrvrkrs,vvksrrr,skvvrrr,vvksrrr,skvvrrr,rrrskvv,rrrvvks,rrrskvv,rrrvvks,rrrvvks,rrrskvv,rrrvvks,rrrskvv,vvksrrr,skvvrrr,vvksrrr,skvvrrr,rrrskvv,rrrvvks,rrrskvv,rrrvvks,skvvrrr,vvksrrr,skvvrrr,vvksrrr
2903,5825,5825,A73,3KWGG5KP6J9TT0HQWVHDBK71ANWCMK,3HFNH7HEMILZIBTGGCPF64883APQGM,1581366480,PostNomPrePos,none,blah,3,write,,"[[[0,1],[2]],[3]]",False,False,,,,,,,tiltil moy taku rae silvil rae kaku,titil moy vuntun rae silvil rae kaku,False,branching,head initial,titil vuntun silvil kaku rae moy,titil moy kaku rae silvil rae kaku,tmvrsrk,tmkrsrk,0.857142857142857,N,A,tvsk,tmvrsrk,krsrtmv,vmtrsrk,krsrvmt,krsrvmt,vmtrsrk,krsrtmv,tmvrsrk,tvskrrm,kstvmrr,vtskrrm,ksvtmrr,mrrksvt,rrmvtsk,mrrkstv,rrmtvsk,mrrtvsk,rrmkstv,mrrvtsk,rrmksvt,tvskmrr,kstvrrm,vtskmrr,ksvtrrm,rrmksvt,mrrvtsk,rrmkstv,mrrtvsk,ksvtrrm,vtskmrr,kstvrrm,tvskmrr
2904,5826,5826,A73,3KWGG5KP6J9TT0HQWVHDBK71ANWCMK,3HFNH7HEMILZIBTGGCPF64883APQGM,1581366491,PostNomPrePos,none,blah,3,write,,"[2,[[0,[[0,[3]]]]]]",False,False,,,,,,,silvil rae tiltil rae tiltil rae kaku,silvil rae titil rae titil rae kaku,False,branching,head initial,titil vuntun silvil kaku rae moy,silvil rae titil rae titil rae kaku,srtrtrk,srtrtrk,1.0,N,A,tvsk,srtrtrk,krtrtrs,srtrtrk,krtrtrs,krtrtrs,srtrtrk,krtrtrs,srtrtrk,sttkrrr,kttsrrr,sttkrrr,kttsrrr,rrrktts,rrrsttk,rrrktts,rrrsttk,rrrsttk,rrrktts,rrrsttk,rrrktts,sttkrrr,kttsrrr,sttkrrr,kttsrrr,rrrktts,rrrsttk,rrrktts,rrrsttk,kttsrrr,sttkrrr,kttsrrr,sttkrrr
2905,5827,5827,A73,3KWGG5KP6J9TT0HQWVHDBK71ANWCMK,3HFNH7HEMILZIBTGGCPF64883APQGM,1581366505,PostNomPrePos,none,blah,3,write,,"[2,[[[1,2],[3]]]]",False,False,,,,,,,silvil rae taku moy silvil rae kaku,silvil rae vuntun moy silvil rae kaku,False,branching,head initial,titil vuntun silvil kaku rae moy,silvil rae kaku moy silvil rae kaku,srvmsrk,srkmsrk,0.857142857142857,N,A,tvsk,srvmsrk,krvmsrs,srsmvrk,krsmvrs,krsmvrs,srsmvrk,krvmsrs,srvmsrk,svskrmr,kvssrmr,ssvkrmr,ksvsrmr,rmrksvs,rmrssvk,rmrkvss,rmrsvsk,rmrsvsk,rmrkvss,rmrssvk,rmrksvs,svskrmr,kvssrmr,ssvkrmr,ksvsrmr,rmrksvs,rmrssvk,rmrkvss,rmrsvsk,ksvsrmr,ssvkrmr,kvssrmr,svskrmr
2906,5828,5828,A73,3KWGG5KP6J9TT0HQWVHDBK71ANWCMK,3HFNH7HEMILZIBTGGCPF64883APQGM,1581366526,PostNomPrePos,none,blah,3,write,,"[3,[[[3,[2]],3]]]",False,False,,,,,,,kaku rae kaku rae silvil moy kaku,kaku rae kaku rae silvil moy kaku,False,branching,head initial,titil vuntun silvil kaku rae moy,kaku rae kaku rae silvil moy kaku,krkrsmk,krkrsmk,1.0,N,A,tvsk,krkrsmk,srkmkrk,krkmkrs,kmsrkrk,kmsrkrk,krkmkrs,srkmkrk,krkrsmk,kkskmrr,skkkrmr,kkksrmr,kskkrrm,rrmkskk,rmrkkks,rmrskkk,mrrkksk,rrmkksk,rmrskkk,rmrkkks,mrrkskk,kkskrrm,skkkrmr,kkksrmr,kskkmrr,mrrkskk,rmrkkks,rmrskkk,rrmkksk,kskkmrr,kkksrmr,skkkrmr,kkskrrm
2907,5829,5829,A73,3KWGG5KP6J9TT0HQWVHDBK71ANWCMK,3HFNH7HEMILZIBTGGCPF64883APQGM,1581366540,PostNomPrePos,none,blah,3,write,,"[[[1,0],[3]],[0]]",False,False,,,,,,,taku moy tiltil rae kaku rae tiltil,vuntun moy titil rae kaku rae titil,False,branching,head initial,titil vuntun silvil kaku rae moy,kaku moy titil rae kaku rae titil,vmtrkrt,kmtrkrt,0.857142857142857,N,A,tvsk,vmtrkrt,trkrvmt,tmvrkrt,trkrtmv,trkrtmv,tmvrkrt,trkrvmt,vmtrkrt,vtktrrm,tkvtmrr,tvktrrm,tktvmrr,mrrtktv,rrmtvkt,mrrtkvt,rrmvtkt,mrrvtkt,rrmtkvt,mrrtvkt,rrmtktv,vtktmrr,tkvtrrm,tvktmrr,tktvrrm,rrmtktv,mrrtvkt,rrmtkvt,mrrvtkt,tktvrrm,tvktmrr,tkvtrrm,vtktmrr
2908,5830,5830,A73,3KWGG5KP6J9TT0HQWVHDBK71ANWCMK,3HFNH7HEMILZIBTGGCPF64883APQGM,1581366560,PostNomPrePos,none,blah,3,write,,"[0,[[1,[2]],[3]]]",False,False,,,,,,,tiltil moy taku rae silvil rae kaku,titil moy vuntun rae silvil rae kaku,False,branching,head initial,titil vuntun silvil kaku rae moy,titil moy kaku rae silvil rae kaku,tmvrsrk,tmkrsrk,0.857142857142857,N,A,tvsk,tmvrsrk,tmkrsrv,vrsrkmt,krsrvmt,krsrvmt,vrsrkmt,tmkrsrv,tmvrsrk,tvskrrm,tksvrrm,vsktmrr,ksvtmrr,mrrksvt,mrrvskt,rrmtksv,rrmtvsk,mrrtvsk,mrrtksv,rrmvskt,rrmksvt,tvskmrr,tksvmrr,vsktrrm,ksvtrrm,rrmksvt,rrmvskt,mrrtksv,mrrtvsk,ksvtrrm,vsktrrm,tksvmrr,tvskmrr
2909,5831,5831,A73,3KWGG5KP6J9TT0HQWVHDBK71ANWCMK,3HFNH7HEMILZIBTGGCPF64883APQGM,1581366569,PostNomPrePos,none,blah,3,write,,"[[1,[2,0]],2]",False,False,,,,,,,taku moy silvil moy tiltil moy silvil,vuntun moy silvil moy titil moy silvil,False,branching,head initial,titil vuntun silvil kaku rae moy,kaku moy silvil moy titil moy silvil,vmsmtms,kmsmtms,0.857142857142857,N,A,tvsk,vmsmtms,vmsmtms,smtmsmv,smtmsmv,smtmsmv,smtmsmv,vmsmtms,vmsmtms,vstsmmm,vstsmmm,stsvmmm,stsvmmm,mmmstsv,mmmstsv,mmmvsts,mmmvsts,mmmvsts,mmmvsts,mmmstsv,mmmstsv,vstsmmm,vstsmmm,stsvmmm,stsvmmm,mmmstsv,mmmstsv,mmmvsts,mmmvsts,stsvmmm,stsvmmm,vstsmmm,vstsmmm
2910,5832,5832,A73,3KWGG5KP6J9TT0HQWVHDBK71ANWCMK,3HFNH7HEMILZIBTGGCPF64883APQGM,1581366587,PostNomPrePos,none,blah,3,write,,"[[0,[1,[2]]],[3]]",False,False,,,,,,,tiltil moy taku rae silvil rae kaku,titil moy vuntun rae silvil rae kaku,False,branching,head initial,titil vuntun silvil kaku rae moy,titil moy kaku rae silvil rae kaku,tmvrsrk,tmkrsrk,0.857142857142857,N,A,tvsk,tmvrsrk,krtmsrv,vrsmtrk,krsrvmt,krsrvmt,vrsmtrk,krtmsrv,tmvrsrk,tvskrrm,ktsvrmr,vstkrmr,ksvtmrr,mrrksvt,rmrvstk,rmrktsv,rrmtvsk,mrrtvsk,rmrktsv,rmrvstk,rrmksvt,tvskmrr,ktsvrmr,vstkrmr,ksvtrrm,rrmksvt,rmrvstk,rmrktsv,mrrtvsk,ksvtrrm,vstkrmr,ktsvrmr,tvskmrr
2911,5833,5833,A73,3KWGG5KP6J9TT0HQWVHDBK71ANWCMK,3HFNH7HEMILZIBTGGCPF64883APQGM,1581366603,PostNomPrePos,none,blah,3,write,,"[2,[[1,[1]],3]]",False,False,,,,,,,silvil moy taku rae taku moy kaku,silvil moy vuntun rae vuntun moy kaku,False,branching,head initial,titil vuntun silvil kaku rae moy,silvil moy kaku rae kaku moy kaku,smvrvmk,smkrkmk,0.7142857142857142,N,A,tvsk,smvrvmk,smvrvmk,kmvrvms,kmvrvms,kmvrvms,kmvrvms,smvrvmk,smvrvmk,svvkmrm,svvkmrm,kvvsmrm,kvvsmrm,mrmkvvs,mrmkvvs,mrmsvvk,mrmsvvk,mrmsvvk,mrmsvvk,mrmkvvs,mrmkvvs,svvkmrm,svvkmrm,kvvsmrm,kvvsmrm,mrmkvvs,mrmkvvs,mrmsvvk,mrmsvvk,kvvsmrm,kvvsmrm,svvkmrm,svvkmrm
2912,5834,5834,A73,3KWGG5KP6J9TT0HQWVHDBK71ANWCMK,3HFNH7HEMILZIBTGGCPF64883APQGM,1581366613,PostNomPrePos,none,blah,3,write,,"[[[1,[1]],1],0]",False,False,,,,,,,taku rae taku moy taku moy tiltil,vuntun rae vuntun moy vuntun moy titil,False,branching,head initial,titil vuntun silvil kaku rae moy,kaku rae kaku moy kaku moy titil,vrvmvmt,krkmkmt,0.5714285714285711,N,A,tvsk,vrvmvmt,vrvmvmt,tmvmvrv,tmvmvrv,tmvmvrv,tmvmvrv,vrvmvmt,vrvmvmt,vvvtmmr,vvvtmmr,tvvvrmm,tvvvrmm,rmmtvvv,rmmtvvv,mmrvvvt,mmrvvvt,rmmvvvt,rmmvvvt,mmrtvvv,mmrtvvv,vvvtrmm,vvvtrmm,tvvvmmr,tvvvmmr,mmrtvvv,mmrtvvv,rmmvvvt,rmmvvvt,tvvvmmr,tvvvmmr,vvvtrmm,vvvtrmm
2913,5835,5835,A73,3KWGG5KP6J9TT0HQWVHDBK71ANWCMK,3HFNH7HEMILZIBTGGCPF64883APQGM,1581366625,PostNomPrePos,none,blah,3,write,,"[[[2,[3]],1],[2]]",False,False,,,,,,,silvil rae kaku moy taku rae silvil,silvil rae kaku moy vuntun rae silvil,False,branching,head initial,titil vuntun silvil kaku rae moy,silvil rae kaku moy kaku rae silvil,srkmvrs,srkmkrs,0.857142857142857,N,A,tvsk,srkmvrs,srkrsmv,vmsrkrs,srvmkrs,srvmkrs,vmsrkrs,srkrsmv,srkmvrs,skvsrmr,sksvmrr,vsksrrm,svksrmr,rmrsvks,rrmvsks,mrrsksv,rmrskvs,rmrskvs,rrmsksv,mrrvsks,rmrsvks,skvsrmr,sksvrrm,vsksmrr,svksrmr,rmrsvks,mrrvsks,rrmsksv,rmrskvs,svksrmr,vsksmrr,sksvrrm,skvsrmr
2914,5876,5876,A74,3KWGG5KP6J9TT0HQWVHDBK71ANWCMK,3PWWM24LHT53XDLDV3NQI9T7ZLZ82B,1581369609,PreNomPostPos,none,blah,0,write,,0,True,False,,,,,,,solsol,sulsal,True,branching,head final,sulsal tinkin kakan volsol rae moy,volsol,s,v,0.0,N,U,stkv,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
2915,5877,5877,A74,3KWGG5KP6J9TT0HQWVHDBK71ANWCMK,3PWWM24LHT53XDLDV3NQI9T7ZLZ82B,1581369611,PreNomPostPos,none,blah,0,write,,1,True,False,,,,,,,tinkin,tinkin,True,branching,head final,sulsal tinkin kakan volsol rae moy,tinkin,t,t,1.0,N,U,stkv,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t
2916,5878,5878,A74,3KWGG5KP6J9TT0HQWVHDBK71ANWCMK,3PWWM24LHT53XDLDV3NQI9T7ZLZ82B,1581369619,PreNomPostPos,none,blah,0,write,,2,True,False,,,,,,,kakan,kakan,True,branching,head final,sulsal tinkin kakan volsol rae moy,kakan,k,k,1.0,N,U,stkv,k,k,k,k,k,k,k,k,k,k,k,k,k,k,k,k,k,k,k,k,k,k,k,k,k,k,k,k,k,k,k,k
2917,5879,5879,A74,3KWGG5KP6J9TT0HQWVHDBK71ANWCMK,3PWWM24LHT53XDLDV3NQI9T7ZLZ82B,1581369621,PreNomPostPos,none,blah,0,write,,3,True,False,,,,,,,volsol,volsol,True,branching,head final,sulsal tinkin kakan volsol rae moy,volsol,v,v,1.0,N,U,stkv,v,v,v,v,v,v,v,v,v,v,v,v,v,v,v,v,v,v,v,v,v,v,v,v,v,v,v,v,v,v,v,v
2918,5880,5880,A74,3KWGG5KP6J9TT0HQWVHDBK71ANWCMK,3PWWM24LHT53XDLDV3NQI9T7ZLZ82B,1581369639,PreNomPostPos,none,blah,1,write,,"[2,[0]]",True,False,,,,,,,takan muy solsol,sulsal rae kakan,True,branching,head final,sulsal tinkin kakan volsol rae moy,kakan moy volsol,srk,kmv,0.0,N,U,stkv,krs,srk,krs,srk,srk,krs,srk,krs,ksr,skr,ksr,skr,rsk,rks,rsk,rks,rks,rsk,rks,rsk,ksr,skr,ksr,skr,rsk,rks,rsk,rks,skr,ksr,skr,ksr
2919,5881,5881,A74,3KWGG5KP6J9TT0HQWVHDBK71ANWCMK,3PWWM24LHT53XDLDV3NQI9T7ZLZ82B,1581369644,PreNomPostPos,none,blah,1,write,,"[3,3]",True,False,,,,,,,volsol moy volsol,volsol moy volsol,True,branching,head final,sulsal tinkin kakan volsol rae moy,volsol moy volsol,vmv,vmv,1.0,N,U,stkv,vmv,vmv,vmv,vmv,vmv,vmv,vmv,vmv,vvm,vvm,vvm,vvm,mvv,mvv,mvv,mvv,mvv,mvv,mvv,mvv,vvm,vvm,vvm,vvm,mvv,mvv,mvv,mvv,vvm,vvm,vvm,vvm
2920,5882,5882,A74,3KWGG5KP6J9TT0HQWVHDBK71ANWCMK,3PWWM24LHT53XDLDV3NQI9T7ZLZ82B,1581369652,PreNomPostPos,none,blah,1,write,,"[3,2]",True,False,,,,,,,volsol moy takan,kakan moy volsol,True,branching,head final,sulsal tinkin kakan volsol rae moy,volsol moy kakan,kmv,vmk,0.33333333333333304,N,U,stkv,vmk,vmk,kmv,kmv,kmv,kmv,vmk,vmk,vkm,vkm,kvm,kvm,mkv,mkv,mvk,mvk,mvk,mvk,mkv,mkv,vkm,vkm,kvm,kvm,mkv,mkv,mvk,mvk,kvm,kvm,vkm,vkm
2921,5883,5883,A74,3KWGG5KP6J9TT0HQWVHDBK71ANWCMK,3PWWM24LHT53XDLDV3NQI9T7ZLZ82B,1581369664,PreNomPostPos,none,blah,1,write,,"[3,[0]]",True,False,,,,,,,solsol rae volsol,sulsal rae volsol,True,branching,head final,sulsal tinkin kakan volsol rae moy,volsol rae volsol,srv,vrv,0.666666666666667,N,U,stkv,vrs,srv,vrs,srv,srv,vrs,srv,vrs,vsr,svr,vsr,svr,rsv,rvs,rsv,rvs,rvs,rsv,rvs,rsv,vsr,svr,vsr,svr,rsv,rvs,rsv,rvs,svr,vsr,svr,vsr
2922,5884,5884,A74,3KWGG5KP6J9TT0HQWVHDBK71ANWCMK,3PWWM24LHT53XDLDV3NQI9T7ZLZ82B,1581369668,PreNomPostPos,none,blah,1,write,,"[1,2]",False,False,,,,,,,tinkin moy takan,kakan moy tinkin,False,branching,head final,sulsal tinkin kakan volsol rae moy,tinkin moy kakan,kmt,tmk,0.33333333333333304,N,U,stkv,tmk,tmk,kmt,kmt,kmt,kmt,tmk,tmk,tkm,tkm,ktm,ktm,mkt,mkt,mtk,mtk,mtk,mtk,mkt,mkt,tkm,tkm,ktm,ktm,mkt,mkt,mtk,mtk,ktm,ktm,tkm,tkm
2923,5885,5885,A74,3KWGG5KP6J9TT0HQWVHDBK71ANWCMK,3PWWM24LHT53XDLDV3NQI9T7ZLZ82B,1581369674,PreNomPostPos,none,blah,1,write,,"[1,[2]]",True,False,,,,,,,takan rae tinkin,kakan rae tinkin,True,branching,head final,sulsal tinkin kakan volsol rae moy,kakan rae tinkin,krt,krt,1.0,N,U,stkv,trk,krt,trk,krt,krt,trk,krt,trk,tkr,ktr,tkr,ktr,rkt,rtk,rkt,rtk,rtk,rkt,rtk,rkt,tkr,ktr,tkr,ktr,rkt,rtk,rkt,rtk,ktr,tkr,ktr,tkr
2924,5886,5886,A74,3KWGG5KP6J9TT0HQWVHDBK71ANWCMK,3PWWM24LHT53XDLDV3NQI9T7ZLZ82B,1581369680,PreNomPostPos,none,blah,1,write,,"[1,0]",False,False,,,,,,,tinkin moy solsol,sulsal moy tinkin,False,branching,head final,sulsal tinkin kakan volsol rae moy,tinkin moy volsol,smt,tmv,0.33333333333333304,N,U,stkv,tms,tms,smt,smt,smt,smt,tms,tms,tsm,tsm,stm,stm,mst,mst,mts,mts,mts,mts,mst,mst,tsm,tsm,stm,stm,mst,mst,mts,mts,stm,stm,tsm,tsm
2925,5887,5887,A74,3KWGG5KP6J9TT0HQWVHDBK71ANWCMK,3PWWM24LHT53XDLDV3NQI9T7ZLZ82B,1581369684,PreNomPostPos,none,blah,1,write,,"[2,[2]]",True,False,,,,,,,takan rae takan,kakan rae kakan,True,branching,head final,sulsal tinkin kakan volsol rae moy,kakan rae kakan,krk,krk,1.0,N,U,stkv,krk,krk,krk,krk,krk,krk,krk,krk,kkr,kkr,kkr,kkr,rkk,rkk,rkk,rkk,rkk,rkk,rkk,rkk,kkr,kkr,kkr,kkr,rkk,rkk,rkk,rkk,kkr,kkr,kkr,kkr
