"","workerId","hitId","assignmentId","time","condition","chain","generation","level","trialType","nameTraining","arrayTraining","seenInTraining","inAmbig","choiceArray0","choiceArray1","choiceArray2","choiceArray3","correctChoiceNumber","participantChoiceNumber","participantText","compositionalAnswer","seenInTesting","conditionCE","conditionHeadN"
"631","A8","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","392CY0QWG2Y6PXCD83I5ODKJM404IT",1581510788,"PreNomPostPos","none","blah","3","write",NA,"[[3,[[3,[3]]]],[2]]","false","false",NA,NA,NA,NA,NA,NA,"tovo rae sunsin rae sunsin rae sunsin","tovo rae sunsin rae sunsin rae sunsin","false","no center-embedding","head final"
"632","A8","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","392CY0QWG2Y6PXCD83I5ODKJM404IT",1581510808,"PreNomPostPos","none","blah","3","write",NA,"[1,[[3,[1,[1]]]]]","false","false",NA,NA,NA,NA,NA,NA,"vanva rae vanva moy sunsin rae vanva","vanva rae vanva moy sunsin rae vanva","false","no center-embedding","head final"
"633","A8","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","392CY0QWG2Y6PXCD83I5ODKJM404IT",1581510823,"PreNomPostPos","none","blah","3","write",NA,"[0,[[1,[[2,3]]]]]","false","false",NA,NA,NA,NA,NA,NA,"sunsin moy tovo rae vanva rae kilkul","sunsin moy tovo rae vanva rae kilkul","false","no center-embedding","head final"
"634","A8","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","392CY0QWG2Y6PXCD83I5ODKJM404IT",1581510838,"PreNomPostPos","none","blah","3","write",NA,"[[0,[[1,[2]]]],3]","false","false",NA,NA,NA,NA,NA,NA,"sunsin moy tovo rae vanva rae kilkul","sunsin moy tovo rae vanva rae kilkul","false","no center-embedding","head final"
"635","A8","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","392CY0QWG2Y6PXCD83I5ODKJM404IT",1581510855,"PreNomPostPos","none","blah","3","write",NA,"[[3,[[1,0]]],0]","false","false",NA,NA,NA,NA,NA,NA,"kilkul moy kilkul moy vanva rae sunsin","kilkul moy kilkul moy vanva rae sunsin","false","no center-embedding","head final"
"636","A8","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","392CY0QWG2Y6PXCD83I5ODKJM404IT",1581510866,"PreNomPostPos","none","blah","3","write",NA,"[[3,[2,2]],[3]]","false","false",NA,NA,NA,NA,NA,NA,"sunsin rae tovo moy tovo sunsin","sunsin rae tovo moy tovo moy sunsin","false","no center-embedding","head final"
"637","A8","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","392CY0QWG2Y6PXCD83I5ODKJM404IT",1581510883,"PreNomPostPos","none","blah","3","write",NA,"[0,[1,[[1,[3]]]]]","false","false",NA,NA,NA,NA,NA,NA,"sunsin rae vanva rae vanva moy kilkul","sunsin rae vanva rae vanva moy kilkul","false","no center-embedding","head final"
"638","A8","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","392CY0QWG2Y6PXCD83I5ODKJM404IT",1581510894,"PreNomPostPos","none","blah","3","write",NA,"[1,[1,[2,1]]]","false","false",NA,NA,NA,NA,NA,NA,"vana moy tovo moy vanva moy vanva","vanva moy tovo moy vanva moy vanva","false","no center-embedding","head final"
"639","A8","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","392CY0QWG2Y6PXCD83I5ODKJM404IT",1581510908,"PreNomPostPos","none","blah","3","write",NA,"[2,[1,[[1,[2]]]]]","false","false",NA,NA,NA,NA,NA,NA,"tovo rae vanva rae vanva moy tovo","tovo rae vanva rae vanva moy tovo","false","no center-embedding","head final"
"640","A8","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","392CY0QWG2Y6PXCD83I5ODKJM404IT",1581510922,"PreNomPostPos","none","blah","3","write",NA,"[[[2,2],0],3]","false","false",NA,NA,NA,NA,NA,NA,"sunsin moy kilkul moy tovo moy tovo","sunsin moy kilkul moy tovo moy tovo","false","no center-embedding","head final"
"641","A9","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3WQQ9FUS6B1XLQL9EWG1J2WBTRCB8G",1581371394,"PreNomPostPos","none","blah","0","training","kilkul","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no center-embedding","head final"
"642","A9","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3WQQ9FUS6B1XLQL9EWG1J2WBTRCB8G",1581371406,"PreNomPostPos","none","blah","0","training","vanva","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no center-embedding","head final"
"643","A9","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3WQQ9FUS6B1XLQL9EWG1J2WBTRCB8G",1581371418,"PreNomPostPos","none","blah","0","training","tovo","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no center-embedding","head final"
"644","A9","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3WQQ9FUS6B1XLQL9EWG1J2WBTRCB8G",1581371423,"PreNomPostPos","none","blah","0","training","sunsin","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no center-embedding","head final"
"645","A9","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3WQQ9FUS6B1XLQL9EWG1J2WBTRCB8G",1581371435,"PreNomPostPos","none","blah","0","testing","kilkul","0","true","false","3","0","1","2",1,1,NA,NA,NA,"no center-embedding","head final"
"646","A9","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3WQQ9FUS6B1XLQL9EWG1J2WBTRCB8G",1581371440,"PreNomPostPos","none","blah","0","testing","sunsin","3","true","false","2","1","0","3",3,3,NA,NA,NA,"no center-embedding","head final"
"647","A9","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3WQQ9FUS6B1XLQL9EWG1J2WBTRCB8G",1581371447,"PreNomPostPos","none","blah","0","testing","tovo","2","true","false","2","3","1","0",0,0,NA,NA,NA,"no center-embedding","head final"
"648","A9","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3WQQ9FUS6B1XLQL9EWG1J2WBTRCB8G",1581371451,"PreNomPostPos","none","blah","0","testing","vanva","1","true","false","0","2","3","1",3,1,NA,NA,NA,"no center-embedding","head final"
